level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	1053	238	310	112	-1	
3	1	1	1	0	0	1053	238	310	112	-1	
4	1	1	1	1	0	1053	238	310	61	-1	
5	1	1	1	1	1	1053	238	310	61	95.000000	  
4	1	1	1	2	0	1053	299	24	51	-1	
5	1	1	1	2	1	1053	299	24	51	95.000000	 
2	1	2	0	0	0	1076	260	266	77	-1	
3	1	2	1	0	0	1076	260	266	77	-1	
4	1	2	1	1	0	1076	260	266	26	-1	
5	1	2	1	1	1	1076	260	142	26	95.740257	PEPTIDE
5	1	2	1	1	2	1247	260	95	26	96.131180	BOND
4	1	2	1	2	0	1077	310	210	27	-1	
5	1	2	1	2	1	1077	310	210	27	96.105080	(COVALENT)
2	1	3	0	0	0	228	393	1397	245	-1	
3	1	3	1	0	0	228	393	1392	245	-1	
4	1	3	1	1	0	987	393	466	77	-1	
5	1	3	1	1	1	987	393	178	77	17.103720	Je
5	1	3	1	1	2	1449	437	4	1	36.226585	:
4	1	3	1	2	0	228	438	1397	92	-1	
5	1	3	1	2	1	228	474	22	28	93.242081	H
5	1	3	1	2	2	343	438	54	92	88.162628	®)
5	1	3	1	2	3	494	480	23	28	85.380356	O
5	1	3	1	2	4	612	475	21	27	36.782703	A
5	1	3	1	2	5	731	438	50	92	77.389923	®)
5	1	3	1	2	6	873	473	32	48	12.646751	fe)
5	1	3	1	2	7	948	449	215	59	0.000000	aoaeem
5	1	3	1	2	8	1360	438	42	92	46.837013	8)
5	1	3	1	2	9	1426	450	28	61	37.890316	(9
5	1	3	1	2	10	1475	465	1	39	37.890316	|
5	1	3	1	2	11	1583	438	42	92	61.292297	G}
4	1	3	1	3	0	255	482	1280	59	-1	
5	1	3	1	3	1	255	504	28	27	75.212616	\
5	1	3	1	3	2	457	482	40	59	0.000000	yy,
5	1	3	1	3	3	638	504	28	27	70.751266	\
5	1	3	1	3	4	1445	488	12	38	92.219360	||
5	1	3	1	3	5	1530	514	5	1	51.721756	—~
4	1	3	1	4	0	289	518	1323	55	-1	
5	1	3	1	4	1	289	533	168	27	0.000000	N—C—C*’
5	1	3	1	4	2	555	533	22	20	86.610695	+
