level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	268	211	1910	142	-1	
3	1	1	1	0	0	268	211	1910	142	-1	
4	1	1	1	1	0	268	211	1847	83	-1	
5	1	1	1	1	1	268	213	57	28	96.549263	but
5	1	1	1	1	2	335	213	72	36	96.400635	only
5	1	1	1	1	3	416	213	141	36	96.784203	disrupts
5	1	1	1	1	4	567	213	55	28	94.902687	the
5	1	1	1	1	5	633	213	105	36	96.311844	ability
5	1	1	1	1	6	747	213	34	28	96.973518	of
5	1	1	1	1	7	791	213	55	28	96.791901	the
5	1	1	1	1	8	857	213	165	28	96.354797	substrate
5	1	1	1	1	9	1032	216	35	25	96.380379	to
5	1	1	1	1	10	1078	213	75	28	96.380379	bind
5	1	1	1	1	11	1163	213	71	28	96.669067	with
5	1	1	1	1	12	1244	213	56	28	96.527740	the
5	1	1	1	1	13	1311	220	143	29	96.322685	enzyme,
5	1	1	1	1	14	1466	213	154	36	95.908684	reducing
5	1	1	1	1	15	1631	213	55	28	96.062424	the
5	1	1	1	1	16	2033	211	82	83	0.000000	4
4	1	1	1	2	0	268	269	1787	36	-1	
5	1	1	1	2	1	268	269	135	28	96.645363	number
5	1	1	1	2	2	412	269	35	28	96.893784	of
5	1	1	1	2	3	456	269	187	28	95.205795	successful
5	1	1	1	2	4	655	269	161	28	95.726463	collisions
5	1	1	1	2	5	827	269	70	28	96.192741	until
5	1	1	1	2	6	908	269	184	36	96.030060	eventually,
5	1	1	1	2	7	1103	269	56	28	96.316902	the
5	1	1	1	2	8	1170	269	104	28	96.316902	active
5	1	1	1	2	9	1285	269	60	28	96.444275	site
5	1	1	1	2	10	1356	269	149	36	96.224709	changes
5	1	1	1	2	11	1516	269	106	36	94.320549	shape
5	1	1	1	2	12	1632	276	40	21	94.320549	so
5	1	1	1	2	13	2053	271	2	2	27.606153	’
4	1	1	1	3	0	268	315	1910	38	-1	
5	1	1	1	3	1	268	325	95	28	95.373161	much
5	1	1	1	3	2	373	325	68	28	95.373161	that
5	1	1	1	3	3	452	332	41	21	96.685753	no
5	1	1	1	3	4	505	332	89	21	96.160225	more
5	1	1	1	3	5	604	325	188	28	95.412018	successful
5	1	1	1	3	6	803	325	161	28	96.657211	collisions
5	1	1	1	3	7	975	332	61	21	95.982979	can
5	1	1	1	3	8	1046	332	107	21	95.982979	occur.
5	1	1	1	3	9	1967	315	89	32	96.818062	Your
5	1	1	1	3	10	2067	319	111	28	96.596718	notes
2	1	2	0	0	0	204	439	944	141	-1	
3	1	2	1	0	0	204	439	944	141	-1	
4	1	2	1	1	0	204	439	586	54	-1	
5	1	2	1	1	1	204	439	201	54	96.560150	Enzyme
5	1	2	1	1	2	417	439	373	43	96.188538	concentration
4	1	2	1	2	0	228	544	920	36	-1	
5	1	2	1	2	1	228	553	13	13	81.235283	=»
5	1	2	1	2	2	278	544	133	36	4.198160	Enzyme
5	1	2	1	2	3	422	544	249	28	4.198160	concentration
5	1	2	1	2	4	682	544	124	28	94.134575	affects
5	1	2	1	2	5	816	544	55	28	94.470032	the
5	1	2	1	2	6	883	547	65	25	94.470032	rate
5	1	2	1	2	7	959	544	35	28	95.996933	of
5	1	2	1	2	8	1004	544	144	28	95.895386	reaction
2	1	3	0	0	0	228	638	1549	140	-1	
3	1	3	1	0	0	228	638	1549	140	-1	
4	1	3	1	1	0	228	638	1549	36	-1	
5	1	3	1	1	1	228	647	13	12	60.805801	=
5	1	3	1	1	2	275	638	61	28	13.596115	The
5	1	3	1	1	3	347	638	113	36	13.596115	higher
5	1	3	1	1	4	468	638	56	28	94.405083	the
5	1	3	1	1	5	534	645	140	29	96.478073	enzyme
5	1	3	1	1	6	683	638	257	28	96.056511	concentration
5	1	3	1	1	7	951	638	25	28	91.643906	in
5	1	3	1	1	8	987	645	16	21	91.643906	a
5	1	3	1	1	9	1015	638	144	28	93.899818	reaction
5	1	3	1	1	10	1170	638	137	33	96.559212	mixture,
5	1	3	1	1	11	1318	638	55	28	96.776672	the
5	1	3	1	1	12	1383	641	134	33	94.354454	greater
5	1	3	1	1	13	1524	638	59	28	94.354454	the
5	1	3	1	1	14	1593	638	139	28	96.519920	number
5	1	3	1	1	15	1740	638	37	28	96.665154	of
4	1	3	1	2	0	276	694	1461	36	-1	
5	1	3	1	2	1	276	694	111	28	96.302010	active
5	1	3	1	2	2	396	694	84	28	96.307640	sites
5	1	3	1	2	3	490	694	152	28	96.439255	available
5	1	3	1	2	4	653	694	63	28	95.148376	and
5	1	3	1	2	5	726	694	56	28	95.148376	the
5	1	3	1	2	6	792	697	133	33	96.643738	greater
5	1	3	1	2	7	933	694	58	28	96.310272	the
5	1	3	1	2	8	1002	694	173	28	95.290543	likelihood
5	1	3	1	2	9	1186	694	37	28	93.254128	of
5	1	3	1	2	10	1231	694	338	36	89.931053	enzyme-substrate
5	1	3	1	2	11	1579	694	158	36	96.651001	complex
4	1	3	1	3	0	276	750	178	28	-1	
5	1	3	1	3	1	276	750	178	28	96.418243	formation
2	1	4	0	0	0	228	844	1518	92	-1	
3	1	4	1	0	0	228	844	1518	92	-1	
4	1	4	1	1	0	228	844	1518	36	-1	
5	1	4	1	1	1	228	853	13	13	60.910698	=»
5	1	4	1	1	2	276	844	173	36	92.327759	Aslongas
5	1	4	1	1	3	459	844	91	28	85.392586	there
5	1	4	1	1	4	562	844	22	28	85.392586	is
5	1	4	1	1	5	594	844	170	28	95.209885	sufficient
5	1	4	1	1	6	774	844	172	28	96.460724	substrate
5	1	4	1	1	7	955	844	168	33	95.670448	available,
5	1	4	1	1	8	1134	844	55	28	96.863579	the
5	1	4	1	1	9	1201	844	86	28	94.406944	initial
5	1	4	1	1	10	1299	847	66	25	94.406944	rate
5	1	4	1	1	11	1375	844	35	28	96.592964	of
5	1	4	1	1	12	1421	844	143	28	91.717407	reaction
5	1	4	1	1	13	1576	844	170	28	95.776947	increases
4	1	4	1	2	0	277	900	612	36	-1	
5	1	4	1	2	1	277	900	128	36	96.030861	linearly
5	1	4	1	2	2	413	900	72	28	96.112038	with
5	1	4	1	2	3	496	907	134	29	94.156830	enzyme
5	1	4	1	2	4	641	900	248	28	94.156830	concentration
2	1	5	0	0	0	228	994	1543	148	-1	
3	1	5	1	0	0	228	994	1543	148	-1	
4	1	5	1	1	0	228	994	1524	36	-1	
5	1	5	1	1	1	228	1003	13	13	80.833458	=
5	1	5	1	1	2	278	994	85	28	44.138660	Ifthe
5	1	5	1	1	3	372	997	139	25	44.138660	amount
5	1	5	1	1	4	520	994	37	28	94.610748	of
5	1	5	1	1	5	566	994	172	28	95.806221	substrate
5	1	5	1	1	6	749	994	25	28	93.211975	is
5	1	5	1	1	7	784	994	131	33	93.211975	limited,
5	1	5	1	1	8	927	997	32	25	95.837212	at
5	1	5	1	1	9	969	1001	17	21	94.144829	a
5	1	5	1	1	10	997	994	119	28	94.144829	certain
5	1	5	1	1	11	1128	994	89	36	96.739807	point
5	1	5	1	1	12	1228	1001	52	29	96.646812	any
5	1	5	1	1	13	1295	990	114	44	95.436958	further
5	1	5	1	1	14	1424	994	147	28	95.436958	increase
5	1	5	1	1	15	1582	994	25	28	96.196251	in
5	1	5	1	1	16	1618	1001	134	29	96.329903	enzyme
4	1	5	1	2	0	277	1050	1494	28	-1	
5	1	5	1	2	1	277	1050	249	28	96.296120	concentration
