level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	4	1	1	9	1244	469	25	28	96.108261	in
5	1	4	1	1	10	1279	469	212	28	96.729958	vertebrates
4	1	4	1	2	0	278	563	512	36	-1	
5	1	4	1	2	1	278	563	19	28	94.451614	It
5	1	4	1	2	2	308	563	152	36	96.533188	provides
5	1	4	1	2	3	471	563	164	28	96.611160	structural
5	1	4	1	2	4	646	566	144	33	96.450035	support
4	1	4	1	3	0	278	656	1188	36	-1	
5	1	4	1	3	1	278	656	238	28	77.649124	Invertebrates
5	1	4	1	3	2	528	656	19	28	74.976585	it
5	1	4	1	3	3	557	656	23	28	74.976585	is
5	1	4	1	3	4	590	656	56	28	96.206818	the
5	1	4	1	3	5	656	659	208	33	96.244156	component
5	1	4	1	3	6	874	656	35	28	96.244156	of
5	1	4	1	3	7	918	656	203	28	96.283745	connective
5	1	4	1	3	8	1130	656	107	28	95.912430	tissue
5	1	4	1	3	9	1246	656	100	28	96.531265	which
5	1	4	1	3	10	1356	656	110	28	96.531265	forms:
4	1	4	1	4	0	303	750	196	28	-1	
5	1	4	1	4	1	303	759	13	13	82.056755	=»
5	1	4	1	4	2	350	750	149	28	91.813568	Tendons
4	1	4	1	5	0	303	844	209	36	-1	
5	1	4	1	5	1	303	853	13	13	74.794701	=
5	1	4	1	5	2	352	844	160	36	96.794556	Cartilage
4	1	4	1	6	0	303	938	232	36	-1	
5	1	4	1	6	1	303	947	13	12	83.043266	=»
5	1	4	1	6	2	353	938	182	36	96.053055	Ligaments
4	1	4	1	7	0	303	1031	159	28	-1	
5	1	4	1	7	1	303	1041	13	12	63.978848	=»
5	1	4	1	7	2	353	1031	109	28	96.925331	Bones
4	1	4	1	8	0	303	1125	144	28	-1	
5	1	4	1	8	1	303	1134	13	13	75.269981	=»
5	1	4	1	8	2	350	1125	97	28	95.882553	Teeth
4	1	4	1	9	0	303	1219	120	28	-1	
5	1	4	1	9	1	303	1228	13	13	81.218590	=
5	1	4	1	9	2	352	1219	71	28	82.544083	Skin
4	1	4	1	10	0	303	1313	434	28	-1	
5	1	4	1	10	1	303	1322	13	12	68.431549	=
5	1	4	1	10	2	350	1313	91	28	94.482765	Walls
5	1	4	1	10	3	452	1313	35	28	96.065140	of
5	1	4	1	10	4	497	1313	102	28	94.903488	blood
5	1	4	1	10	5	609	1313	128	28	94.903488	vessels
4	1	4	1	11	0	303	1406	359	36	-1	
5	1	4	1	11	1	303	1416	13	12	91.288284	=»
5	1	4	1	11	2	352	1406	127	28	72.955658	Cornea
5	1	4	1	11	3	490	1406	35	28	66.876358	of
5	1	4	1	11	4	534	1406	56	28	66.876358	the
5	1	4	1	11	5	601	1413	61	29	95.079399	eye
2	1	5	0	0	0	277	1500	682	36	-1	
3	1	5	1	0	0	277	1500	682	36	-1	
4	1	5	1	1	0	277	1500	682	36	-1	
5	1	5	1	1	1	277	1500	157	36	87.227348	Collagen
5	1	5	1	1	2	446	1500	22	28	87.227348	is
5	1	5	1	1	3	479	1500	210	28	91.133408	aninsoluble
5	1	5	1	1	4	698	1500	126	28	96.430634	fibrous
5	1	5	1	1	5	835	1500	124	36	95.547585	protein
2	1	6	0	0	0	202	1595	549	55	-1	
3	1	6	1	0	0	202	1595	549	55	-1	
4	1	6	1	1	0	202	1595	549	55	-1	
5	1	6	1	1	1	202	1595	247	44	96.454643	Structure
5	1	6	1	1	2	461	1595	54	44	95.428497	of
5	1	6	1	1	3	526	1595	225	55	95.428497	collagen
2	1	7	0	0	0	277	1697	1501	92	-1	
3	1	7	1	0	0	277	1697	1501	92	-1	
4	1	7	1	1	0	277	1697	1501	36	-1	
5	1	7	1	1	1	277	1697	157	36	92.333405	Collagen
5	1	7	1	1	2	446	1697	22	28	92.333405	is
5	1	7	1	1	3	478	1697	129	28	96.525902	formed
5	1	7	1	1	4	617	1697	83	28	94.638145	from
5	1	7	1	1	5	709	1697	95	28	94.638145	three
5	1	7	1	1	6	815	1697	223	36	95.164787	polypeptide
5	1	7	1	1	7	1048	1697	115	28	95.638855	chains
5	1	7	1	1	8	1173	1697	124	36	95.638855	closely
5	1	7	1	1	9	1306	1697	73	28	96.571434	held
5	1	7	1	1	10	1389	1697	157	36	96.633888	together
5	1	7	1	1	11	1555	1697	42	36	96.713493	by
5	1	7	1	1	12	1606	1697	172	36	96.840530	hydrogen
4	1	7	1	2	0	277	1753	927	36	-1	
5	1	7	1	2	1	277	1753	113	28	95.886162	bonds
5	1	7	1	2	2	399	1756	35	25	96.309631	to
5	1	7	1	2	3	443	1753	82	28	96.576828	form
5	1	7	1	2	4	536	1760	17	21	46.971493	a
5	1	7	1	2	5	562	1753	94	36	46.971493	triple
5	1	7	1	2	6	667	1753	82	28	95.898880	helix
5	1	7	1	2	7	758	1753	125	33	88.982773	(known
5	1	7	1	2	8	894	1760	36	21	93.138405	as
5	1	7	1	2	9	939	1753	265	36	91.441162	tropocollagen)
2	1	8	0	0	0	276	1847	1501	149	-1	
3	1	8	1	0	0	276	1847	1501	149	-1	
4	1	8	1	1	0	278	1847	1441	36	-1	
5	1	8	1	1	1	278	1847	83	28	96.494133	Each
5	1	8	1	1	2	373	1847	217	36	94.862778	polypeptide
5	1	8	1	1	3	601	1847	91	28	50.269337	chain
5	1	8	1	1	4	703	1847	23	28	50.269337	is
5	1	8	1	1	5	737	1854	16	21	83.396111	a
5	1	8	1	1	6	764	1847	82	28	83.396111	helix
5	1	8	1	1	7	855	1847	109	36	94.928886	shape
5	1	8	1	1	8	973	1847	69	33	94.928886	(but
5	1	8	1	1	9	1053	1850	56	25	93.112595	not
5	1	8	1	1	10	1119	1847	119	28	91.843582	a-helix
5	1	8	1	1	11	1247	1854	36	21	96.162903	as
5	1	8	1	1	12	1293	1847	55	28	96.257904	the
5	1	8	1	1	13	1359	1847	91	28	94.751778	chain
5	1	8	1	1	14	1462	1847	22	28	94.751778	is
5	1	8	1	1	15	1496	1850	55	25	95.592712	not
5	1	8	1	1	16	1562	1854	36	21	95.592712	as
5	1	8	1	1	17	1608	1847	111	36	96.132545	tightly
4	1	8	1	2	0	276	1903	1501	36	-1	
5	1	8	1	2	1	276	1903	130	33	92.417397	wound)
5	1	8	1	2	2	417	1903	63	28	95.235359	and
5	1	8	1	2	3	491	1903	149	28	95.235359	contains
5	1	8	1	2	4	651	1903	103	28	96.759499	about
5	1	8	1	2	5	763	1903	93	28	29.180555	1000
5	1	8	1	2	6	867	1903	105	28	96.328857	amino
5	1	8	1	2	7	983	1903	92	28	96.037064	acids
5	1	8	1	2	8	1085	1903	71	28	96.037064	with
5	1	8	1	2	9	1167	1903	134	36	96.256950	glycine,
5	1	8	1	2	10	1313	1903	119	36	96.544258	proline
5	1	8	1	2	11	1443	1903	63	28	96.877823	and
5	1	8	1	2	12	1518	1903	259	36	96.189766	hydroxyproline
4	1	8	1	3	0	278	1960	429	36	-1	
5	1	8	1	3	1	278	1960	97	36	96.081955	being
5	1	8	1	3	2	386	1960	55	28	95.547340	the
5	1	8	1	3	3	453	1963	87	25	95.547340	most
5	1	8	1	3	4	551	1967	156	21	96.164711	common
2	1	9	0	0	0	278	2053	1513	130	-1	
3	1	9	1	0	0	278	2053	1513	130	-1	
4	1	9	1	1	0	278	2053	1312	36	-1	
5	1	9	1	1	1	278	2053	26	28	81.479866	In
5	1	9	1	1	2	314	2053	55	28	81.479866	the
5	1	9	1	1	3	381	2053	131	36	96.238274	primary
5	1	9	1	1	4	521	2056	158	25	96.781013	structure
5	1	9	1	1	5	690	2053	34	28	96.255318	of
5	1	9	1	1	6	734	2053	151	36	96.768196	collagen
5	1	9	1	1	7	896	2053	118	28	96.768196	almost
5	1	9	1	1	8	1024	2060	100	29	96.313423	every
5	1	9	1	1	9	1132	2053	83	28	96.581932	third
5	1	9	1	1	10	1226	2053	106	28	96.041275	amino
5	1	9	1	1	11	1343	2053	72	28	90.864639	acid
5	1	9	1	1	12	1427	2053	23	28	90.864639	is
5	1	9	1	1	13	1460	2053	130	36	96.733643	glycine
4	1	9	1	2	0	303	2147	1488	36	-1	
5	1	9	1	2	1	303	2156	13	13	83.254807	=
5	1	9	1	2	2	350	2147	100	28	92.671928	Thisis
5	1	9	1	2	3	460	2147	56	28	95.097717	the
5	1	9	1	2	4	526	2147	145	28	95.097717	smallest
5	1	9	1	2	5	681	2147	106	28	95.232292	amino
5	1	9	1	2	6	798	2147	72	28	95.232292	acid
5	1	9	1	2	7	880	2147	72	28	88.895973	with
5	1	9	1	2	8	963	2147	48	28	67.672180	aR
5	1	9	1	2	9	1021	2154	104	29	94.416222	group
5	1	9	1	2	10	1135	2147	68	28	96.811592	that
5	1	9	1	2	11	1214	2147	149	28	95.827713	contains
5	1	9	1	2	12	1374	2154	16	21	96.072830	a
5	1	9	1	2	13	1400	2147	105	36	96.072830	single
5	1	9	1	2	14	1516	2147	172	36	95.608925	hydrogen
5	1	9	1	2	15	1698	2150	93	25	96.875252	atom
2	1	10	0	0	0	303	2241	1511	92	-1	
3	1	10	1	0	0	303	2241	1511	92	-1	
4	1	10	1	1	0	303	2241	1511	36	-1	
5	1	10	1	1	1	303	2250	13	12	73.185951	=
5	1	10	1	1	2	352	2241	130	36	94.950951	Glycine
5	1	10	1	1	3	492	2241	99	28	96.251923	tends
5	1	10	1	1	4	601	2244	35	25	96.748169	to
5	1	10	1	1	5	647	2241	43	28	96.868698	be
5	1	10	1	1	6	700	2241	103	28	96.040070	found
5	1	10	1	1	7	814	2248	41	21	96.818115	on
5	1	10	1	1	8	865	2241	56	28	95.739792	the
5	1	10	1	1	9	932	2241	101	28	95.739792	inside
5	1	10	1	1	10	1044	2241	35	28	96.830467	of
5	1	10	1	1	11	1088	2241	55	28	96.798027	the
5	1	10	1	1	12	1155	2241	217	36	96.370667	polypeptide
5	1	10	1	1	13	1383	2241	110	28	95.688126	chains
5	1	10	1	1	14	1504	2241	142	36	95.688126	allowing
5	1	10	1	1	15	1657	2241	55	28	96.373100	the
5	1	10	1	1	16	1722	2241	92	28	96.373100	three
4	1	10	1	2	0	352	2297	1307	36	-1	
5	1	10	1	2	1	352	2297	110	28	96.832695	chains
5	1	10	1	2	2	472	2300	35	25	96.832039	to
5	1	10	1	2	3	518	2297	43	28	96.597939	be
5	1	10	1	2	4	572	2297	158	36	96.290428	arranged
5	1	10	1	2	5	741	2297	124	36	96.356323	closely
5	1	10	1	2	6	879	2293	136	44	96.479362	together
5	1	10	1	2	7	1041	2293	121	44	95.911858	forming
5	1	10	1	2	8	1185	2304	16	21	95.275574	a
5	1	10	1	2	9	1211	2297	85	36	95.275574	tight
5	1	10	1	2	10	1305	2297	94	36	96.470734	triple
5	1	10	1	2	11	1410	2297	82	28	96.664894	helix
5	1	10	1	2	12	1501	2300	158	25	96.636528	structure
2	1	11	0	0	0	276	2391	1493	92	-1	
3	1	11	1	0	0	276	2391	1493	92	-1	
4	1	11	1	1	0	276	2391	1493	36	-1	
5	1	11	1	1	1	276	2391	100	36	96.633881	Along
5	1	11	1	1	2	386	2391	72	28	95.246216	with
5	1	11	1	1	3	469	2391	167	36	93.677956	hydrogen
5	1	11	1	1	4	648	2391	110	28	96.363174	bonds
5	1	11	1	1	5	767	2391	136	36	96.363174	forming
5	1	11	1	1	6	915	2391	155	28	95.274651	between
5	1	11	1	1	7	1080	2391	56	28	95.274651	the
5	1	11	1	1	8	1146	2391	91	28	96.749123	three
5	1	11	1	1	9	1248	2391	110	28	96.488541	chains
5	1	11	1	1	10	1368	2391	91	28	96.514900	there
5	1	11	1	1	11	1470	2398	53	21	96.848900	are
5	1	11	1	1	12	1534	2391	69	28	96.875427	also
5	1	11	1	1	13	1613	2391	156	28	96.340164	covalent
4	1	11	1	2	0	277	2447	258	36	-1	
5	1	11	1	2	1	277	2447	113	28	93.746155	bonds
5	1	11	1	2	2	401	2450	134	33	96.607956	present
2	1	12	0	0	0	303	2541	1341	92	-1	
3	1	12	1	0	0	303	2541	1341	92	-1	
4	1	12	1	1	0	303	2541	1341	36	-1	
5	1	12	1	1	1	303	2550	13	12	74.650284	=»
5	1	12	1	1	2	352	2541	157	28	94.788887	Covalent
5	1	12	1	1	3	520	2541	110	28	94.788887	bonds
5	1	12	1	1	4	641	2541	69	28	95.201996	also
5	1	12	1	1	5	720	2541	81	28	96.146515	form
5	1	12	1	1	6	811	2541	202	28	95.114967	cross-links
5	1	12	1	1	7	1024	2541	154	28	87.955536	between
5	1	12	1	1	8	1190	2541	20	28	87.955536	R
5	1	12	1	1	9	1220	2548	123	29	95.683090	groups
5	1	12	1	1	10	1354	2541	35	28	95.865891	of
5	1	12	1	1	11	1399	2541	105	28	95.865891	amino
5	1	12	1	1	12	1515	2541	92	28	96.097359	acids
5	1	12	1	1	13	1619	2541	25	28	96.097359	in
4	1	12	1	2	0	353	2597	1226	36	-1	
5	1	12	1	2	1	353	2597	187	36	96.433258	interacting
5	1	12	1	2	2	550	2597	94	36	96.341232	triple
5	1	12	1	2	3	655	2597	125	28	96.815063	helices
5	1	12	1	2	4	789	2597	93	28	96.254715	when
5	1	12	1	2	5	892	2597	77	36	96.469719	they
5	1	12	1	2	6	978	2604	53	21	95.575851	are
5	1	12	1	2	7	1042	2597	157	36	95.575851	arranged
5	1	12	1	2	8	1211	2597	124	36	95.213005	parallel
5	1	12	1	2	9	1346	2600	34	25	96.101212	to
5	1	12	1	2	10	1391	2597	84	28	96.284676	each
5	1	12	1	2	11	1486	2597	93	28	96.916862	other
2	1	13	0	0	0	303	2691	1222	36	-1	
3	1	13	1	0	0	303	2691	1222	36	-1	
4	1	13	1	1	0	303	2691	1222	36	-1	
5	1	13	1	1	1	303	2700	13	12	65.720802	=
5	1	13	1	1	2	350	2691	263	28	87.071983	Thecross-links
5	1	13	1	1	3	624	2691	74	28	94.860222	hold
5	1	13	1	1	4	709	2691	55	28	94.860222	the
5	1	13	1	1	5	775	2691	151	36	95.948013	collagen
5	1	13	1	1	6	937	2691	180	28	96.618156	molecules
5	1	13	1	1	7	1127	2691	199	36	96.500107	together
5	1	13	1	1	8	1289	2687	30	44	94.963974	to
5	1	13	1	1	9	1336	2691	81	28	94.963974	form
5	1	13	1	1	10	1427	2691	98	28	96.342842	fibrils
2	1	14	0	0	0	275	2785	1377	92	-1	
3	1	14	1	0	0	275	2785	1377	92	-1	
4	1	14	1	1	0	275	2785	1377	36	-1	
5	1	14	1	1	1	275	2785	61	28	96.560394	The
5	1	14	1	1	2	347	2785	151	36	95.653625	collagen
5	1	14	1	1	3	509	2785	180	28	96.029999	molecules
5	1	14	1	1	4	700	2792	53	21	96.029999	are
5	1	14	1	1	5	764	2785	189	36	95.781097	positioned
5	1	14	1	1	6	965	2785	25	28	95.781097	in
5	1	14	1	1	7	1000	2785	56	28	96.307945	the
5	1	14	1	1	8	1065	2785	99	28	96.489883	fibrils
5	1	14	1	1	9	1173	2792	40	21	96.510864	so
5	1	14	1	1	10	1223	2785	68	28	96.510864	that
5	1	14	1	1	11	1301	2785	91	28	96.243271	there
5	1	14	1	1	12	1403	2792	53	21	96.719055	are
5	1	14	1	1	13	1466	2785	186	36	96.097618	staggered
4	1	14	1	2	0	276	2841	1127	36	-1	
5	1	14	1	2	1	276	2841	87	28	95.897552	ends
5	1	14	1	2	2	373	2841	71	33	95.897552	(this
5	1	14	1	2	3	454	2841	90	36	96.760406	gives
5	1	14	1	2	4	554	2841	56	28	96.500458	the
5	1	14	1	2	5	620	2841	134	28	95.961945	striated
5	1	14	1	2	6	765	2841	107	28	95.833549	effect
5	1	14	1	2	7	882	2848	83	21	86.186195	seen
5	1	14	1	2	8	976	2841	25	28	86.186195	in
5	1	14	1	2	9	1012	2841	146	28	96.175545	electron
5	1	14	1	2	10	1170	2841	233	36	96.225876	micrographs)
2	1	15	0	0	0	275	2935	1153	36	-1	
3	1	15	1	0	0	275	2935	1153	36	-1	
4	1	15	1	1	0	275	2935	1153	36	-1	
5	1	15	1	1	1	275	2935	101	28	96.411377	When
5	1	15	1	1	2	387	2931	72	44	96.411377	many
5	1	15	1	1	3	480	2931	101	44	96.421028	fibrils
5	1	15	1	1	4	592	2942	52	21	96.520340	are
5	1	15	1	1	5	655	2935	158	36	96.520340	arranged
5	1	15	1	1	6	824	2931	141	44	96.770126	together
5	1	15	1	1	7	989	2935	67	36	96.149902	they
5	1	15	1	1	8	1073	2935	82	28	96.149902	form
5	1	15	1	1	9	1166	2935	150	36	96.254745	collagen
5	1	15	1	1	10	1326	2935	102	28	95.074554	fibres
2	1	16	0	0	0	201	3226	2081	82	-1	
3	1	16	1	0	0	201	3226	2081	82	-1	
4	1	16	1	1	0	201	3226	2081	82	-1	
5	1	16	1	1	1	201	3226	49	82	96.968155	4
5	1	16	1	1	2	262	3248	310	47	91.673691	SaveMyExams
5	1	16	1	1	3	705	3254	27	27	96.534691	©
5	1	16	1	1	4	746	3254	82	27	96.534691	2026
5	1	16	1	1	5	841	3254	78	27	96.309593	Save
5	1	16	1	1	6	934	3254	49	36	96.249535	My
5	1	16	1	1	7	996	3254	117	32	96.333565	Exams,
5	1	16	1	1	8	1130	3253	59	28	94.370949	Ltd.
5	1	16	1	1	9	1230	3248	21	50	55.849796	|
5	1	16	1	1	10	1264	3254	58	27	73.033104	Get
5	1	16	1	1	11	1336	3261	89	20	96.818474	more
5	1	16	1	1	12	1438	3252	62	29	96.439407	and
5	1	16	1	1	13	1515	3261	56	20	96.910805	ace
5	1	16	1	1	14	1583	3261	79	29	96.209427	your
5	1	16	1	1	15	1674	3261	110	20	96.209427	exams
5	1	16	1	1	16	1797	3256	32	25	93.145432	at
5	1	16	1	1	17	1841	3261	327	29	90.987099	savemyexams.com
5	1	16	1	1	18	2243	3254	39	27	85.290543	12
