level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	303	211	1812	83	-1	
3	1	1	1	0	0	303	211	1812	83	-1	
4	1	1	1	1	0	303	211	1812	83	-1	
5	1	1	1	1	1	303	222	13	12	63.047832	=
5	1	1	1	1	2	353	213	52	36	88.205086	Eg.
5	1	1	1	1	3	417	213	154	36	88.205086	pepsinis
5	1	1	1	1	4	581	213	102	28	83.170410	found
5	1	1	1	1	5	695	213	91	28	83.170410	inthe
5	1	1	1	1	6	796	213	162	33	95.806519	stomach,
5	1	1	1	1	7	970	220	39	21	96.141731	an
5	1	1	1	1	8	1019	213	105	28	96.312805	acidic
5	1	1	1	1	9	1134	213	220	28	95.966949	environment
5	1	1	1	1	10	1365	216	31	25	95.623749	at
5	1	1	1	1	11	1407	213	47	36	75.382423	pH
5	1	1	1	1	12	1465	213	19	28	96.652100	2
5	1	1	1	1	13	1494	213	77	33	96.652100	(due
5	1	1	1	1	14	1581	216	35	25	96.363777	to
5	1	1	1	1	15	1625	213	56	28	95.802689	the
5	1	1	1	1	16	2033	211	82	83	0.000000	4
2	1	2	0	0	0	353	269	1825	78	-1	
3	1	2	1	0	0	353	269	1825	78	-1	
4	1	2	1	1	0	353	269	1061	36	-1	
5	1	2	1	1	1	353	276	165	29	96.217033	presence
5	1	2	1	1	2	529	269	34	28	96.786270	of
5	1	2	1	1	3	574	269	228	36	96.401978	hydrochloric
5	1	2	1	1	4	812	269	75	28	96.081383	acid
5	1	2	1	1	5	899	269	25	28	94.177879	in
5	1	2	1	1	6	934	269	55	28	93.274254	the
5	1	2	1	1	7	1000	269	182	28	91.593422	stomach’s
5	1	2	1	1	8	1193	265	96	44	96.074348	gastric
5	1	2	1	1	9	1317	269	97	36	96.641228	juice)
4	1	2	1	2	0	1967	315	211	32	-1	
5	1	2	1	2	1	1967	315	89	32	96.463097	Your
5	1	2	1	2	2	2067	319	111	28	96.639023	notes
2	1	3	0	0	0	303	363	1265	116	-1	
3	1	3	1	0	0	303	363	1265	116	-1	
4	1	3	1	1	0	303	363	838	36	-1	
5	1	3	1	1	1	303	372	13	12	77.494461	=
5	1	3	1	1	2	353	359	144	44	89.861954	Pepsin’s
5	1	3	1	1	3	519	359	136	44	94.559914	optimum
5	1	3	1	1	4	677	359	47	44	94.559914	pH,
5	1	3	1	1	5	742	359	52	44	96.021500	not
5	1	3	1	1	6	791	363	350	36	95.855820	surprisingly,
5	1	3	1	1	7	1028	359	30	44	95.362198	is
5	1	3	1	1	8	1072	359	34	44	54.509422	pH
5	1	3	1	1	9	1124	359	19	44	95.710594	2
4	1	3	1	2	0	520	434	1048	45	-1	
5	1	3	1	2	1	520	450	207	29	95.379974	DIFFERENT
5	1	3	1	2	2	761	450	178	29	95.379974	ENZYMES
5	1	3	1	2	3	1092	434	178	29	90.451675	OPTIMUM
