level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	1146	211	1032	136	-1	
3	1	1	1	0	0	1146	211	1032	136	-1	
4	1	1	1	1	0	1146	211	969	83	-1	
5	1	1	1	1	1	1146	260	6	4	72.438438	©
5	1	1	1	1	2	1169	250	224	28	95.260201	PHOSPHATE
5	1	1	1	1	3	1423	250	127	28	96.461334	GROUP
5	1	1	1	1	4	2033	211	82	83	0.000000	4
4	1	1	1	2	0	1967	315	211	32	-1	
5	1	1	1	2	1	1967	315	89	32	96.700569	Your
5	1	1	1	2	2	2067	319	111	28	96.803841	notes
2	1	2	0	0	0	1239	358	539	192	-1	
3	1	2	1	0	0	1239	358	539	192	-1	
4	1	2	1	1	0	1239	358	350	29	-1	
5	1	2	1	1	1	1239	369	5	5	47.411606	©
5	1	2	1	1	2	1261	358	171	29	75.295677	PENTOSE
5	1	2	1	1	3	1462	358	127	29	96.013275	SUGAR
4	1	2	1	2	0	1344	471	434	43	-1	
5	1	2	1	2	1	1344	508	291	6	36.334244	NITROGEN-CONT
5	1	2	1	2	2	1638	471	140	27	56.414089	AINING
4	1	2	1	3	0	1358	524	270	26	-1	
5	1	2	1	3	1	1358	524	155	26	89.903038	ORGANIC
5	1	2	1	3	2	1541	524	87	26	89.903038	BASE
2	1	3	0	0	0	1264	650	270	29	-1	
3	1	3	1	0	0	1264	650	270	29	-1	
4	1	3	1	1	0	1264	650	270	29	-1	
5	1	3	1	1	1	1264	650	116	29	95.918999	ESTER
5	1	3	1	1	2	1407	650	127	29	96.476776	BONDS
2	1	4	0	0	0	870	340	685	526	-1	
3	1	4	1	0	0	870	340	685	526	-1	
4	1	4	1	1	0	870	340	685	353	-1	
5	1	4	1	1	1	870	340	684	353	95.000000	    
5	1	4	1	1	2	1534	636	21	57	95.000000	 
4	1	4	1	2	0	870	693	685	173	-1	
5	1	4	1	2	1	870	693	685	173	95.000000	 
2	1	5	0	0	0	471	653	309	26	-1	
3	1	5	1	0	0	471	653	309	26	-1	
4	1	5	1	1	0	471	653	309	26	-1	
5	1	5	1	1	1	471	653	309	26	96.109337	PHOSPHODIESTER
2	1	6	0	0	0	1246	690	304	7	-1	
3	1	6	1	0	0	1246	690	304	7	-1	
4	1	6	1	1	0	1246	690	304	7	-1	
5	1	6	1	1	1	1246	690	304	7	95.000000	 
2	1	7	0	0	0	470	706	94	26	-1	
3	1	7	1	0	0	470	706	94	26	-1	
4	1	7	1	1	0	470	706	94	26	-1	
5	1	7	1	1	1	470	706	94	26	96.560486	BOND
2	1	8	0	0	0	455	746	342	6	-1	
3	1	8	1	0	0	455	746	342	6	-1	
4	1	8	1	1	0	455	746	342	6	-1	
5	1	8	1	1	1	455	746	342	6	95.000000	 
2	1	9	0	0	0	448	571	405	239	-1	
3	1	9	1	0	0	448	571	405	239	-1	
4	1	9	1	1	0	448	571	405	239	-1	
5	1	9	1	1	1	448	571	405	239	95.000000	 
2	1	10	0	0	0	874	868	255	61	-1	
3	1	10	1	0	0	874	868	255	61	-1	
4	1	10	1	1	0	874	868	255	61	-1	
5	1	10	1	1	1	874	868	255	61	7.416096	—\——~
2	1	11	0	0	0	826	943	355	79	-1	
3	1	11	1	0	0	826	943	355	79	-1	
4	1	11	1	1	0	826	943	355	26	-1	
5	1	11	1	1	1	826	943	355	26	25.371567	SUGAR-—PHOSPHATE
4	1	11	1	2	0	826	995	184	27	-1	
5	1	11	1	2	1	826	995	184	27	96.722153	BACKBONE
2	1	12	0	0	0	206	1222	1610	92	-1	
3	1	12	1	0	0	206	1222	1610	92	-1	
4	1	12	1	1	0	206	1222	1610	36	-1	
5	1	12	1	1	1	206	1222	26	28	0.000000	A
5	1	12	1	1	2	241	1222	135	28	0.000000	section
5	1	12	1	1	3	386	1222	39	28	96.855698	of
5	1	12	1	1	4	432	1229	19	21	23.597141	a
5	1	12	1	1	5	459	1222	278	36	23.597141	polynucleotide
5	1	12	1	1	6	746	1222	152	36	96.555382	showing
5	1	12	1	1	7	907	1229	19	21	94.758110	a
5	1	12	1	1	8	935	1222	106	36	94.758110	single
5	1	12	1	1	9	1049	1222	293	36	96.463188	phosphodiester
5	1	12	1	1	10	1349	1222	96	28	95.973671	bond
5	1	12	1	1	11	1454	1222	82	34	95.973671	(and
5	1	12	1	1	12	1544	1222	58	28	96.134865	the
5	1	12	1	1	13	1610	1222	206	36	95.672241	positioning
4	1	12	1	2	0	211	1278	1601	36	-1	
5	1	12	1	2	1	211	1278	40	28	95.960838	of
5	1	12	1	2	2	258	1278	58	28	95.960838	the
5	1	12	1	2	3	325	1281	70	25	95.194176	two
5	1	12	1	2	4	405	1281	93	25	95.194176	ester
5	1	12	1	2	5	505	1278	114	28	96.317749	bonds
5	1	12	1	2	6	628	1278	69	28	94.738014	and
5	1	12	1	2	7	705	1278	58	28	96.788475	the
5	1	12	1	2	8	770	1278	197	36	96.598953	phosphate
5	1	12	1	2	9	976	1285	108	29	96.615318	group
5	1	12	1	2	10	1094	1278	73	28	95.953178	that
5	1	12	1	2	11	1175	1278	98	28	95.953178	make
5	1	12	1	2	12	1283	1285	44	28	96.511230	up
5	1	12	1	2	13	1337	1278	58	28	96.923279	the
5	1	12	1	2	14	1403	1278	293	36	96.070091	phosphodiester
5	1	12	1	2	15	1702	1278	110	34	96.070091	bond)
2	1	13	0	0	0	812	923	386	6	-1	
3	1	13	1	0	0	812	923	386	6	-1	
4	1	13	1	1	0	812	923	386	6	-1	
5	1	13	1	1	1	812	923	386	6	95.000000	 
2	1	14	0	0	0	204	1374	366	43	-1	
3	1	14	1	0	0	204	1374	366	43	-1	
4	1	14	1	1	0	204	1374	366	43	-1	
5	1	14	1	1	1	204	1374	116	42	96.542717	DNA
5	1	14	1	1	2	331	1378	239	39	96.926636	structure
2	1	15	0	0	0	228	1478	1538	93	-1	
3	1	15	1	0	0	228	1478	1538	93	-1	
4	1	15	1	1	0	228	1478	1538	36	-1	
5	1	15	1	1	1	228	1487	13	13	73.692604	=»
5	1	15	1	1	2	275	1478	196	28	91.583626	Thenucleic
5	1	15	1	1	3	482	1478	73	28	96.514450	acid
5	1	15	1	1	4	567	1478	76	28	0.000000	DNA
5	1	15	1	1	5	653	1478	22	28	0.000000	is
5	1	15	1	1	6	686	1485	17	21	91.821899	a
5	1	15	1	1	7	714	1478	274	36	91.821899	polynucleotide
5	1	15	1	1	8	999	1495	16	2	87.141106	-
5	1	15	1	1	9	1026	1478	19	28	95.053131	it
5	1	15	1	1	10	1056	1478	23	28	95.053131	is
5	1	15	1	1	11	1090	1478	99	28	95.619675	made
5	1	15	1	1	12	1200	1485	41	29	96.885872	up
5	1	15	1	1	13	1252	1478	35	28	96.743019	of
5	1	15	1	1	14	1297	1485	98	29	95.896797	many
5	1	15	1	1	15	1404	1478	213	28	95.956932	nucleotides
5	1	15	1	1	16	1627	1478	139	28	95.956932	bonded
4	1	15	1	2	0	276	1535	411	36	-1	
5	1	15	1	2	1	276	1535	191	36	94.105362	together
5	1	15	1	2	2	440	1531	34	44	13.745413	in
5	1	15	1	2	3	478	1535	104	36	13.745413	along
5	1	15	1	2	4	592	1535	95	28	95.281944	chain
2	1	16	0	0	0	228	1628	1585	93	-1	
3	1	16	1	0	0	228	1628	1585	93	-1	
4	1	16	1	1	0	228	1628	1585	36	-1	
5	1	16	1	1	1	228	1637	13	13	71.305832	»
5	1	16	1	1	2	278	1628	266	28	92.124626	DNAmolecules
5	1	16	1	1	3	555	1635	52	21	95.283630	are
5	1	16	1	1	4	619	1628	98	28	96.272301	made
5	1	16	1	1	5	728	1635	42	29	95.019684	up
5	1	16	1	1	6	781	1628	35	28	95.019684	of
5	1	16	1	1	7	825	1631	70	25	96.643044	two
5	1	16	1	1	8	906	1628	274	36	95.319962	polynucleotide
5	1	16	1	1	9	1189	1628	135	28	95.962029	strands
5	1	16	1	1	10	1334	1628	78	36	96.464371	lying
5	1	16	1	1	11	1423	1628	72	28	94.538971	side
5	1	16	1	1	12	1506	1628	42	36	94.538971	by
5	1	16	1	1	13	1557	1628	80	33	96.655540	side,
5	1	16	1	1	14	1650	1628	126	36	95.258667	running
5	1	16	1	1	15	1788	1628	25	28	95.258667	in
4	1	16	1	2	0	277	1685	1031	36	-1	
5	1	16	1	2	1	277	1685	159	36	95.027588	opposite
5	1	16	1	2	2	447	1685	176	28	89.833412	directions
5	1	16	1	2	3	634	1702	16	2	83.339165	-
5	1	16	1	2	4	660	1685	56	28	96.629250	the
5	1	16	1	2	5	726	1685	130	28	95.350937	strands
5	1	16	1	2	6	867	1692	52	21	95.350937	are
5	1	16	1	2	7	930	1685	69	28	96.145447	said
5	1	16	1	2	8	1010	1688	35	25	95.737656	to
5	1	16	1	2	9	1056	1685	43	28	96.184700	be
5	1	16	1	2	10	1109	1685	199	36	95.774948	antiparallel
2	1	17	0	0	0	228	1778	1550	149	-1	
3	1	17	1	0	0	228	1778	1550	149	-1	
4	1	17	1	1	0	228	1778	1504	36	-1	
5	1	17	1	1	1	228	1787	13	13	40.680737	=»
5	1	17	1	1	2	278	1778	171	28	90.467171	EachDNA
5	1	17	1	1	3	459	1778	265	36	96.320541	polynucleotide
5	1	17	1	1	4	735	1778	110	28	92.716339	strand
5	1	17	1	1	5	857	1778	22	28	93.729187	is
5	1	17	1	1	6	891	1778	98	28	96.519592	made
5	1	17	1	1	7	1000	1785	42	29	96.910599	up
5	1	17	1	1	8	1053	1778	35	28	96.596680	of
5	1	17	1	1	9	1097	1778	195	36	96.138191	alternating
5	1	17	1	1	10	1302	1778	227	36	96.282860	deoxyribose
5	1	17	1	1	11	1539	1785	118	29	96.901978	sugars
5	1	17	1	1	12	1667	1778	65	28	96.419212	and
4	1	17	1	2	0	277	1835	1501	36	-1	
5	1	17	1	2	1	277	1835	195	36	96.814713	phosphate
5	1	17	1	2	2	481	1842	127	29	96.408775	groups
5	1	17	1	2	3	618	1835	141	28	96.519722	bonded
5	1	17	1	2	4	769	1835	161	36	96.519722	together
5	1	17	1	2	5	938	1838	35	25	95.938599	to
