level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	228	213	1360	36	-1	
3	1	1	1	0	0	228	213	1360	36	-1	
4	1	1	1	1	0	228	213	1360	36	-1	
5	1	1	1	1	1	228	222	13	12	63.872261	=»
5	1	1	1	1	2	278	213	85	28	96.651939	Most
5	1	1	1	1	3	372	213	126	28	96.447258	fibrous
5	1	1	1	1	4	509	213	142	36	95.883820	proteins
5	1	1	1	1	5	663	213	80	28	95.975624	have
5	1	1	1	1	6	753	213	188	36	96.353050	secondary
5	1	1	1	1	7	949	216	177	25	96.566269	structures
5	1	1	1	1	8	1137	213	75	36	94.662331	(e.g.
5	1	1	1	1	9	1224	213	151	36	96.493813	collagen
5	1	1	1	1	10	1386	213	62	28	96.034737	and
5	1	1	1	1	11	1460	213	128	33	96.034737	keratin)
2	1	2	0	0	0	228	306	1545	93	-1	
3	1	2	1	0	0	228	306	1545	93	-1	
4	1	2	1	1	0	228	306	1545	36	-1	
5	1	2	1	1	1	228	316	13	12	85.066872	=»
5	1	2	1	1	2	275	306	61	28	27.105856	The
5	1	2	1	1	3	346	306	193	36	27.105856	secondary
5	1	2	1	1	4	548	309	165	25	95.181694	structure
5	1	2	1	1	5	723	306	76	36	96.343132	only
5	1	2	1	1	6	809	306	116	28	96.378075	relates
5	1	2	1	1	7	935	309	35	25	95.918571	to
5	1	2	1	1	8	981	306	172	36	95.907127	hydrogen
5	1	2	1	1	9	1164	306	113	28	95.907127	bonds
5	1	2	1	1	10	1285	306	136	36	96.434212	forming
5	1	2	1	1	11	1434	306	154	28	95.436478	between
5	1	2	1	1	12	1598	306	56	28	95.436478	the
5	1	2	1	1	13	1664	306	109	28	96.346153	amino
4	1	2	1	2	0	276	363	964	36	-1	
5	1	2	1	2	1	276	370	108	29	96.470947	group
5	1	2	1	2	2	394	363	63	28	96.241005	and
5	1	2	1	2	3	468	363	55	28	96.241005	the
5	1	2	1	2	4	533	363	156	36	95.425522	carboxyl
5	1	2	1	2	5	700	370	107	29	96.139984	group
5	1	2	1	2	6	817	363	66	33	94.925934	(the
5	1	2	1	2	7	894	363	134	36	94.925934	‘protein
5	1	2	1	2	8	1040	363	200	33	95.944855	backbone’)
2	1	3	0	0	0	228	456	1345	36	-1	
3	1	3	1	0	0	228	456	1345	36	-1	
4	1	3	1	1	0	228	456	1345	36	-1	
5	1	3	1	1	1	228	466	13	12	77.020294	=»
5	1	3	1	1	2	275	456	61	28	56.096783	The
5	1	3	1	1	3	348	456	167	36	56.096783	hydrogen
5	1	3	1	1	4	527	456	110	28	63.704834	bonds
5	1	3	1	1	5	648	463	60	21	94.333694	can
5	1	3	1	1	6	720	456	43	28	94.333694	be
5	1	3	1	1	7	774	456	122	28	95.174225	broken
5	1	3	1	1	8	907	456	42	36	95.854591	by
5	1	3	1	1	9	959	456	71	36	95.854591	high
5	1	3	1	1	10	1040	459	240	33	95.899773	temperatures
5	1	3	1	1	11	1291	456	63	28	96.676682	and
5	1	3	1	1	12	1366	456	46	36	96.455864	pH
5	1	3	1	1	13	1424	456	149	36	96.269295	changes
2	1	4	0	0	0	225	528	1097	1478	-1	
3	1	4	1	0	0	225	528	1097	1478	-1	
4	1	4	1	1	0	225	528	1097	1088	-1	
5	1	4	1	1	1	225	528	1097	1088	95.000000	  
4	1	4	1	2	0	225	1616	689	390	-1	
5	1	4	1	2	1	225	1616	689	390	95.000000	 
2	1	5	0	0	0	1183	871	606	954	-1	
3	1	5	1	0	0	1183	871	606	954	-1	
4	1	5	1	1	0	1318	871	326	32	-1	
5	1	5	1	1	1	1318	871	31	25	86.332138	O
5	1	5	1	1	2	1613	877	31	26	31.369205	©)
4	1	5	1	2	0	1645	904	31	31	-1	
5	1	5	1	2	1	1645	904	31	31	51.082069	»
4	1	5	1	3	0	1293	954	458	78	-1	
5	1	5	1	3	1	1293	961	62	59	72.850388	No
5	1	5	1	3	2	1417	991	73	41	36.292416	Olu
5	1	5	1	3	3	1525	999	31	24	66.996452	=x
5	1	5	1	3	4	1709	954	42	3	0.000000	—
4	1	5	1	4	0	1364	1001	237	20	-1	
5	1	5	1	4	1	1364	1004	42	13	77.206444	—
5	1	5	1	4	2	1496	1001	4	20	42.779636	1
5	1	5	1	4	3	1558	1008	43	4	68.688591	—
4	1	5	1	5	0	1355	1000	290	57	-1	
5	1	5	1	5	1	1355	1021	31	31	39.807705	x
5	1	5	1	5	2	1581	1000	64	57	46.705582	Yo
4	1	5	1	6	0	1388	1056	192	29	-1	
5	1	5	1	6	1	1388	1056	31	25	89.950920	O
5	1	5	1	6	2	1549	1060	31	25	24.351292	(6)
4	1	5	1	7	0	1328	1083	315	70	-1	
5	1	5	1	7	1	1328	1116	31	23	62.154392	2
5	1	5	1	7	2	1405	1083	37	61	84.639404	=
5	1	5	1	7	3	1472	1112	41	41	46.787445	ul]
5	1	5	1	7	4	1549	1086	94	60	61.326641	ODO
4	1	5	1	8	0	1294	1135	382	44	-1	
5	1	5	1	8	1	1294	1142	31	31	91.799179	/
5	1	5	1	8	2	1566	1135	110	44	19.998493	oN
4	1	5	1	9	0	1679	1183	110	23	-1	
5	1	5	1	9	1	1679	1183	110	23	2.058640	Z—x=
4	1	5	1	10	0	1296	1201	381	37	-1	
5	1	5	1	10	1	1296	1201	30	31	75.002579	\
5	1	5	1	10	2	1647	1207	30	31	87.406250	/
4	1	5	1	11	0	1319	1224	326	47	-1	
5	1	5	1	11	1	1319	1224	40	47	26.541061	Ss)
5	1	5	1	11	2	1615	1240	30	25	77.286140	©
4	1	5	1	12	0	1293	1257	494	74	-1	
5	1	5	1	12	1	1293	1257	34	47	54.683502	VA
5	1	5	1	12	2	1647	1260	140	71	25.162964	\o=o0
4	1	5	1	13	0	1298	1317	453	39	-1	
5	1	5	1	13	1	1298	1326	31	30	0.000000	N
5	1	5	1	13	2	1709	1317	42	3	73.257202	—
4	1	5	1	14	0	1330	1329	350	63	-1	
5	1	5	1	14	1	1330	1361	69	25	57.852974	O=
5	1	5	1	14	2	1420	1352	82	40	32.319954	Olli
5	1	5	1	14	3	1528	1360	75	23	0.000000	=—
5	1	5	1	14	4	1615	1329	65	58	38.384777	a
4	1	5	1	15	0	1362	1388	250	33	-1	
5	1	5	1	15	1	1362	1388	31	30	86.958160	\
5	1	5	1	15	2	1581	1390	31	31	64.213020	7
4	1	5	1	16	0	1389	1410	191	47	-1	
5	1	5	1	16	1	1389	1410	35	47	47.964424	Oo
5	1	5	1	16	2	1549	1424	31	24	44.647861	oO
4	1	5	1	17	0	1333	1483	277	32	-1	
5	1	5	1	17	1	1333	1483	78	32	17.685127	ZzZ—
5	1	5	1	17	2	1568	1494	42	13	63.183342	—
4	1	5	1	18	0	1300	1481	376	67	-1	
5	1	5	1	18	1	1300	1489	145	53	1.466351	a
5	1	5	1	18	2	1475	1481	82	41	0.000000	NI||O
5	1	5	1	18	3	1613	1487	63	61	40.723072	oS
4	1	5	1	19	0	1183	1531	606	48	-1	
5	1	5	1	19	1	1183	1531	116	48	34.628811	O=O0
5	1	5	1	19	2	1679	1552	110	24	18.519373	Z—=
4	1	5	1	20	0	1300	1566	376	69	-1	
5	1	5	1	20	1	1300	1566	58	69	16.366024	‘DS
5	1	5	1	20	2	1613	1578	63	57	21.033258	6%
4	1	5	1	21	0	1185	1634	602	64	-1	
5	1	5	1	21	1	1185	1634	145	58	19.858446	a
5	1	5	1	21	2	1645	1637	142	61	2.308540	Noxo
4	1	5	1	22	0	1300	1687	451	44	-1	
5	1	5	1	22	1	1300	1698	30	30	92.032135	\
5	1	5	1	22	2	1645	1700	31	31	0.000000	/
4	1	5	1	23	0	1300	1722	341	69	-1	
5	1	5	1	23	1	1300	1726	202	65	37.182098	Pret
5	1	5	1	23	2	1528	1722	113	49	20.622396	xI—Z
4	1	5	1	24	0	1268	1764	435	61	-1	
5	1	5	1	24	1	1268	1793	31	24	80.491028	O
5	1	5	1	24	2	1645	1764	58	61	12.523165	NS
2	1	6	0	0	0	282	2168	1460	39	-1	
3	1	6	1	0	0	282	2168	1460	39	-1	
4	1	6	1	1	0	282	2168	1460	39	-1	
5	1	6	1	1	1	282	2169	62	28	96.656250	The
5	1	6	1	1	2	353	2169	195	36	96.249191	secondary
5	1	6	1	1	3	555	2172	167	25	96.537766	structure
5	1	6	1	1	4	731	2169	40	28	96.986168	of
5	1	6	1	1	5	777	2176	19	21	95.934761	a
5	1	6	1	1	6	804	2169	132	35	95.934761	protein
5	1	6	1	1	7	946	2169	78	28	96.384514	with
5	1	6	1	1	8	1034	2169	57	28	93.238968	the
5	1	6	1	1	9	1101	2169	128	29	92.842720	a-helix
5	1	6	1	1	10	1236	2169	68	28	93.228798	and
5	1	6	1	1	11	1309	2168	188	39	92.267029	B-pleated
5	1	6	1	1	12	1505	2169	101	28	96.474815	sheet
5	1	6	1	1	13	1614	2169	128	35	96.527390	shapes
2	1	7	0	0	0	219	2225	1585	36	-1	
3	1	7	1	0	0	219	2225	1585	36	-1	
4	1	7	1	1	0	219	2225	1585	36	-1	
5	1	7	1	1	1	219	2225	215	36	96.194351	highlighted.
5	1	7	1	1	2	449	2225	62	28	96.089928	The
5	1	7	1	1	3	520	2225	183	36	96.386589	magnified
5	1	7	1	1	4	710	2225	135	36	94.774536	regions
5	1	7	1	1	5	854	2225	157	28	94.774536	illustrate
5	1	7	1	1	6	1020	2225	79	28	96.660896	how
5	1	7	1	1	7	1107	2225	57	28	96.722427	the
5	1	7	1	1	8	1173	2225	175	36	96.135773	hydrogen
5	1	7	1	1	9	1357	2225	114	28	95.878265	bonds
5	1	7	1	1	10	1481	2225	85	28	96.146385	form
5	1	7	1	1	11	1574	2225	163	28	96.431290	between
5	1	7	1	1	12	1746	2225	58	28	96.431290	the
2	1	8	0	0	0	877	2281	268	35	-1	
3	1	8	1	0	0	877	2281	268	35	-1	
4	1	8	1	1	0	877	2281	268	35	-1	
5	1	8	1	1	1	877	2281	145	35	95.489937	peptide
5	1	8	1	1	2	1031	2281	114	28	95.489937	bonds
2	1	9	0	0	0	200	2377	448	54	-1	
3	1	9	1	0	0	200	2377	448	54	-1	
4	1	9	1	1	0	200	2377	448	54	-1	
5	1	9	1	1	1	200	2377	198	54	96.585999	Tertiary
5	1	9	1	1	2	409	2381	239	39	96.706070	structure
2	1	10	0	0	0	228	2481	1526	93	-1	
3	1	10	1	0	0	228	2481	1526	93	-1	
4	1	10	1	1	0	228	2481	1526	36	-1	
5	1	10	1	1	1	228	2491	13	12	63.538876	=»
5	1	10	1	1	2	278	2481	124	28	93.931717	Further
5	1	10	1	1	3	411	2481	269	28	94.902763	conformational
5	1	10	1	1	4	691	2481	130	36	94.902763	change
5	1	10	1	1	5	832	2481	35	28	96.066757	of
5	1	10	1	1	6	876	2481	56	28	96.813705	the
5	1	10	1	1	7	942	2481	188	36	96.560303	secondary
5	1	10	1	1	8	1139	2484	158	25	96.362144	structure
5	1	10	1	1	9	1308	2481	92	28	96.362144	leads
5	1	10	1	1	10	1410	2484	34	25	95.894531	to
5	1	10	1	1	11	1455	2481	175	28	96.742401	additional
5	1	10	1	1	12	1641	2481	113	28	96.844894	bonds
4	1	10	1	2	0	276	2538	773	36	-1	
5	1	10	1	2	1	276	2538	141	36	96.783798	forming
5	1	10	1	2	2	428	2538	160	28	95.777557	between
5	1	10	1	2	3	598	2538	58	28	92.995697	the
5	1	10	1	2	4	667	2538	21	28	91.828766	R
5	1	10	1	2	5	697	2545	127	29	96.307236	groups
5	1	10	1	2	6	834	2538	82	33	94.738686	(side
5	1	10	1	2	7	927	2538	122	33	94.738686	chains)
2	1	11	0	0	0	228	2631	1090	318	-1	
3	1	11	1	0	0	228	2631	1090	318	-1	
4	1	11	1	1	0	228	2631	488	28	-1	
5	1	11	1	1	1	228	2641	13	12	80.808090	=
5	1	11	1	1	2	275	2631	61	28	51.314941	The
5	1	11	1	1	3	347	2631	175	28	51.314941	additional
5	1	11	1	1	4	534	2631	110	28	53.898323	bonds
5	1	11	1	1	5	655	2638	61	21	96.588387	are:
4	1	11	1	2	0	303	2725	752	36	-1	
5	1	11	1	2	1	303	2734	13	13	66.156631	=»
5	1	11	1	2	2	353	2725	177	36	89.224632	Hydrogen
5	1	11	1	2	3	541	2725	108	33	89.224632	(these
5	1	11	1	2	4	660	2732	53	21	96.518753	are
5	1	11	1	2	5	724	2725	155	28	92.090981	between
5	1	11	1	2	6	891	2725	19	28	92.090981	R
5	1	11	1	2	7	920	2725	135	36	95.473747	groups)
4	1	11	1	3	0	303	2819	1015	36	-1	
5	1	11	1	3	1	303	2828	13	13	80.695061	=
5	1	11	1	3	2	353	2819	189	36	92.344513	Disulphide
5	1	11	1	3	3	552	2819	83	36	96.528114	(only
5	1	11	1	3	4	644	2826	119	21	96.364197	occurs
5	1	11	1	3	5	774	2819	155	28	95.492920	between
5	1	11	1	3	6	940	2819	147	36	95.387344	cysteine
5	1	11	1	3	7	1098	2819	105	28	95.387344	amino
5	1	11	1	3	8	1214	2819	104	33	96.220261	acids)
4	1	11	1	4	0	303	2913	774	36	-1	
5	1	11	1	4	1	303	2922	13	12	86.293549	=
5	1	11	1	4	2	353	2913	85	28	90.589645	lonic
