level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	242	251	984	55	-1	
3	1	1	1	0	0	242	251	984	55	-1	
4	1	1	1	1	0	242	251	984	55	-1	
5	1	1	1	1	1	242	251	330	52	95.870987	Nucleotides,
5	1	1	1	1	2	589	252	117	42	93.226456	DNA
5	1	1	1	1	3	718	251	37	44	92.933617	&
5	1	1	1	1	4	771	252	125	51	95.187164	RNA,
5	1	1	1	1	5	914	252	125	43	96.105194	Base
5	1	1	1	1	6	1053	252	173	54	95.709061	Pairing
2	1	2	0	0	0	206	402	472	65	-1	
3	1	2	1	0	0	206	402	472	65	-1	
4	1	2	1	1	0	206	402	472	65	-1	
5	1	2	1	1	1	206	402	472	65	96.028450	Nucleotides
2	1	3	0	0	0	228	531	1257	85	-1	
3	1	3	1	0	0	228	531	1257	85	-1	
4	1	3	1	1	0	228	531	1257	36	-1	
5	1	3	1	1	1	228	541	13	12	35.280209	=»
5	1	3	1	1	2	278	531	81	28	57.096329	Both
5	1	3	1	1	3	371	531	76	28	54.591667	DNA
5	1	3	1	1	4	456	531	63	28	54.591667	and
5	1	3	1	1	5	531	531	135	28	73.157059	RNAare
5	1	3	1	1	6	676	531	169	36	96.597305	polymers
5	1	3	1	1	7	854	531	68	28	96.417404	that
5	1	3	1	1	8	933	538	53	21	96.118317	are
5	1	3	1	1	9	997	531	98	28	95.964119	made
5	1	3	1	1	10	1106	538	42	29	95.598373	up
5	1	3	1	1	11	1159	531	35	28	95.598373	of
5	1	3	1	1	12	1204	538	98	29	95.627777	many
5	1	3	1	1	13	1311	531	174	36	95.627777	repeating
4	1	3	1	2	0	277	588	423	28	-1	
5	1	3	1	2	1	277	588	85	28	95.598236	units
5	1	3	1	2	2	372	588	104	28	95.598236	called
5	1	3	1	2	3	488	588	212	28	96.020164	nucleotides
2	1	4	0	0	0	228	681	931	224	-1	
3	1	4	1	0	0	228	681	931	224	-1	
4	1	4	1	1	0	228	681	606	28	-1	
5	1	4	1	1	1	228	691	13	12	78.497795	=»
5	1	4	1	1	2	278	681	556	28	91.839340	Eachnucleotide
5	1	4	1	1	3	565	677	34	45	95.090721	is
5	1	4	1	1	4	614	677	109	45	95.950279	formed
5	1	4	1	1	5	741	677	95	45	96.190231	from:
4	1	4	1	2	0	303	775	856	36	-1	
5	1	4	1	2	1	303	784	13	13	84.575310	=»
5	1	4	1	2	2	351	771	158	44	91.607903	Apentose
5	1	4	1	2	3	537	771	89	44	77.802010	sugar
5	1	4	1	2	4	647	775	30	33	77.802010	(a
5	1	4	1	2	5	691	782	92	29	91.790054	sugar
5	1	4	1	2	6	801	775	64	28	96.364632	with
5	1	4	1	2	7	882	775	12	28	96.627403	5
5	1	4	1	2	8	915	775	110	28	96.214577	carbon
5	1	4	1	2	9	1043	771	116	44	96.642052	atoms)
4	1	4	1	3	0	303	869	677	36	-1	
5	1	4	1	3	1	303	878	13	13	71.765213	=»
5	1	4	1	3	2	351	869	386	36	91.520523	Anitrogen-containing
5	1	4	1	3	3	748	869	136	36	95.270447	organic
5	1	4	1	3	4	894	869	86	28	95.270447	base
2	1	5	0	0	0	303	963	392	36	-1	
3	1	5	1	0	0	303	963	392	36	-1	
4	1	5	1	1	0	303	963	392	36	-1	
5	1	5	1	1	1	303	972	13	12	66.496971	=»
5	1	5	1	1	2	351	963	226	36	91.546600	Aphosphate
5	1	5	1	1	3	587	970	108	29	96.046509	group
2	1	6	0	0	0	504	1098	381	29	-1	
3	1	6	1	0	0	504	1098	381	29	-1	
4	1	6	1	1	0	504	1098	381	29	-1	
5	1	6	1	1	1	504	1098	224	29	96.600327	PHOSPHATE
