level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	638	228	562	63	-1	
3	1	1	1	0	0	638	228	562	63	-1	
4	1	1	1	1	0	638	228	562	63	-1	
5	1	1	1	1	1	638	234	228	57	95.000000	 
5	1	1	1	1	2	1189	228	11	6	95.000000	 
2	1	2	0	0	0	846	231	347	4	-1	
3	1	2	1	0	0	846	231	347	4	-1	
4	1	2	1	1	0	846	231	347	4	-1	
5	1	2	1	1	1	846	231	347	4	95.000000	 
2	1	3	0	0	0	1967	315	211	32	-1	
3	1	3	1	0	0	1967	315	211	32	-1	
4	1	3	1	1	0	1967	315	211	32	-1	
5	1	3	1	1	1	1967	315	89	32	96.700569	Your
5	1	3	1	1	2	2067	319	111	28	96.803841	notes
2	1	4	0	0	0	638	234	1059	384	-1	
3	1	4	1	0	0	638	234	1059	384	-1	
4	1	4	1	1	0	638	234	1059	384	-1	
5	1	4	1	1	1	638	234	1059	384	95.000000	   
2	1	5	0	0	0	866	248	314	29	-1	
3	1	5	1	0	0	866	248	314	29	-1	
4	1	5	1	1	0	866	248	314	29	-1	
5	1	5	1	1	1	866	248	111	29	94.647057	DRAW
5	1	5	1	1	2	1005	248	175	29	94.647057	TANGENT
2	1	6	0	0	0	670	332	744	7	-1	
3	1	6	1	0	0	670	332	744	7	-1	
4	1	6	1	1	0	670	332	744	7	-1	
5	1	6	1	1	1	670	332	744	7	95.000000	 
2	1	7	0	0	0	568	321	62	28	-1	
3	1	7	1	0	0	568	321	62	28	-1	
4	1	7	1	1	0	568	321	62	28	-1	
5	1	7	1	1	1	568	321	62	28	87.742950	100
2	1	8	0	0	0	589	452	41	28	-1	
3	1	8	1	0	0	589	452	41	28	-1	
4	1	8	1	1	0	589	452	41	28	-1	
5	1	8	1	1	1	589	452	41	28	94.741539	80
2	1	9	0	0	0	586	589	44	28	-1	
3	1	9	1	0	0	586	589	44	28	-1	
4	1	9	1	1	0	586	589	44	28	-1	
5	1	9	1	1	1	586	589	44	28	96.706856	60
2	1	10	0	0	0	638	617	1059	106	-1	
3	1	10	1	0	0	638	617	1059	106	-1	
4	1	10	1	1	0	1440	617	257	85	-1	
5	1	10	1	1	1	1440	617	257	85	95.000000	    
4	1	10	1	2	0	638	702	1059	21	-1	
5	1	10	1	2	1	638	702	1059	21	95.000000	  
2	1	11	0	0	0	969	614	722	8	-1	
3	1	11	1	0	0	969	614	722	8	-1	
4	1	11	1	1	0	969	614	722	8	-1	
5	1	11	1	1	1	969	614	722	8	95.000000	 
2	1	12	0	0	0	1323	618	71	43	-1	
3	1	12	1	0	0	1323	618	71	43	-1	
4	1	12	1	1	0	1323	618	71	43	-1	
5	1	12	1	1	1	1323	618	71	43	95.000000	 
2	1	13	0	0	0	1067	627	609	82	-1	
3	1	13	1	0	0	1067	627	609	82	-1	
4	1	13	1	1	0	1260	627	416	52	-1	
5	1	13	1	1	1	1260	627	183	52	37.263336	~9a_70
5	1	13	1	1	2	1466	661	23	12	56.836296	_
5	1	13	1	1	3	1616	648	60	20	6.459970	3e-41
4	1	13	1	2	0	1067	651	581	58	-1	
5	1	13	1	2	1	1067	652	47	29	93.472130	AL
5	1	13	1	2	2	1142	652	99	29	93.472130	RATE
5	1	13	1	2	3	1260	671	23	3	96.469841	=
5	1	13	1	2	4	1308	677	15	29	66.968025	b
5	1	13	1	2	5	1394	680	47	29	37.451927	70
5	1	13	1	2	6	1504	651	51	29	49.192425	3.5
5	1	13	1	2	7	1571	661	77	19	0.000000	cms
2	1	14	0	0	0	638	618	1058	418	-1	
3	1	14	1	0	0	638	618	1058	418	-1	
4	1	14	1	1	0	638	618	1058	418	-1	
5	1	14	1	1	1	638	618	1058	418	95.000000	   
5	1	14	1	1	2	1416	720	280	3	95.000000	 
2	1	15	0	0	0	585	723	45	29	-1	
3	1	15	1	0	0	585	723	45	29	-1	
4	1	15	1	1	0	585	723	45	29	-1	
5	1	15	1	1	1	585	723	45	29	50.314453	40
2	1	16	0	0	0	584	857	46	29	-1	
3	1	16	1	0	0	584	857	46	29	-1	
4	1	16	1	1	0	584	857	46	29	-1	
5	1	16	1	1	1	584	857	46	29	96.524658	20
2	1	17	0	0	0	1064	335	6	671	-1	
3	1	17	1	0	0	1064	335	6	671	-1	
4	1	17	1	1	0	1064	335	6	671	-1	
5	1	17	1	1	1	1064	335	6	671	95.000000	 
2	1	18	0	0	0	491	263	32	769	-1	
3	1	18	1	0	0	491	263	32	769	-1	
4	1	18	1	1	0	491	263	32	769	-1	
5	1	18	1	1	1	494	878	29	154	96.661171	VOLUME
5	1	18	1	1	2	494	801	29	46	96.721481	OF
5	1	18	1	1	3	494	585	29	180	96.092552	PRODUCT
5	1	18	1	1	4	494	370	29	185	96.821510	RELEASED
