level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	3	1	6	2	953	1265	139	30	96.002213	ALLOW
5	1	3	1	6	3	1122	1265	75	30	96.680527	THE
5	1	3	1	6	4	1229	1265	237	30	96.642754	SUBSTRATE
5	1	3	1	6	5	1497	1265	56	30	95.462013	TO
5	1	3	1	6	6	1585	1265	86	30	96.750862	BIND
4	1	3	1	7	0	863	1396	153	30	-1	
5	1	3	1	7	1	863	1396	153	30	96.558220	ENZYME
4	1	3	1	8	0	864	1452	232	30	-1	
5	1	3	1	8	1	864	1452	232	30	96.084068	SUBSTRATE
4	1	3	1	9	0	864	1508	181	29	-1	
5	1	3	1	9	1	864	1508	181	29	96.465973	COMPLEX
2	1	4	0	0	0	754	616	1014	1227	-1	
3	1	4	1	0	0	754	616	1014	1227	-1	
4	1	4	1	1	0	754	616	595	29	-1	
5	1	4	1	1	1	754	616	91	29	95.276230	INTO
5	1	4	1	1	2	875	616	75	29	96.037315	THE
5	1	4	1	1	3	981	616	147	29	95.343468	ACTIVE
5	1	4	1	1	4	1160	616	84	29	94.867439	SITE
5	1	4	1	1	5	1276	616	73	29	96.889763	YET
4	1	4	1	2	0	1529	1814	239	29	-1	
5	1	4	1	2	1	1529	1824	13	6	61.222298	fe
5	1	4	1	2	2	1558	1814	210	29	95.612389	PRODUCTS
2	1	5	0	0	0	710	538	1007	75	-1	
3	1	5	1	0	0	710	538	1007	75	-1	
4	1	5	1	1	0	710	538	1007	75	-1	
5	1	5	1	1	1	710	538	1007	75	95.000000	   
2	1	6	0	0	0	719	545	33	60	-1	
3	1	6	1	0	0	719	545	33	60	-1	
4	1	6	1	1	0	719	545	33	60	-1	
5	1	6	1	1	1	719	545	33	60	95.000000	   
2	1	7	0	0	0	654	605	1063	200	-1	
3	1	7	1	0	0	654	605	1063	200	-1	
4	1	7	1	1	0	654	605	1063	200	-1	
5	1	7	1	1	1	654	605	1063	200	95.000000	     
2	1	8	0	0	0	894	762	29	223	-1	
3	1	8	1	0	0	894	762	29	223	-1	
4	1	8	1	1	0	894	762	29	223	-1	
5	1	8	1	1	1	894	762	29	223	96.456131	SUBSTRATE
2	1	9	0	0	0	845	1129	940	4	-1	
3	1	9	1	0	0	845	1129	940	4	-1	
4	1	9	1	1	0	845	1129	940	4	-1	
5	1	9	1	1	1	845	1129	940	4	95.000000	 
2	1	10	0	0	0	895	1314	615	3	-1	
3	1	10	1	0	0	895	1314	615	3	-1	
4	1	10	1	1	0	895	1314	615	3	-1	
5	1	10	1	1	1	895	1314	615	3	95.000000	 
2	1	11	0	0	0	833	1141	5	408	-1	
3	1	11	1	0	0	833	1141	5	408	-1	
4	1	11	1	1	0	833	1141	5	408	-1	
5	1	11	1	1	1	833	1141	5	408	95.000000	 
2	1	12	0	0	0	1109	1372	12	189	-1	
3	1	12	1	0	0	1109	1372	12	189	-1	
4	1	12	1	1	0	1109	1372	12	189	-1	
5	1	12	1	1	1	1109	1372	12	189	95.000000	 
2	1	13	0	0	0	864	2125	400	2	-1	
3	1	13	1	0	0	864	2125	400	2	-1	
4	1	13	1	1	0	864	2125	400	2	-1	
5	1	13	1	1	1	864	2125	400	2	95.000000	 
2	1	14	0	0	0	880	2143	373	84	-1	
3	1	14	1	0	0	880	2143	373	84	-1	
4	1	14	1	1	0	880	2143	373	29	-1	
5	1	14	1	1	1	880	2143	373	29	9.002390	ENZYME-—PRODUCT
4	1	14	1	2	0	880	2198	180	29	-1	
5	1	14	1	2	1	880	2198	180	29	96.415054	COMPLEX
2	1	15	0	0	0	242	1828	1030	439	-1	
3	1	15	1	0	0	242	1828	1030	439	-1	
4	1	15	1	1	0	242	1828	1030	439	-1	
5	1	15	1	1	1	242	1828	1030	439	95.000000	 
2	1	16	0	0	0	654	2444	717	36	-1	
3	1	16	1	0	0	654	2444	717	36	-1	
4	1	16	1	1	0	654	2444	717	36	-1	
5	1	16	1	1	1	654	2444	62	28	96.430420	The
5	1	16	1	1	2	725	2444	150	28	96.430420	Induced
5	1	16	1	1	3	883	2444	46	28	96.641510	Fit
5	1	16	1	1	4	937	2444	116	28	95.924103	model
5	1	16	1	1	5	1061	2444	39	28	95.924103	of
5	1	16	1	1	6	1107	2451	140	29	95.961449	enzyme
5	1	16	1	1	7	1256	2444	115	28	95.961449	action
2	1	17	0	0	0	206	2545	871	83	-1	
3	1	17	1	0	0	206	2545	871	83	-1	
4	1	17	1	1	0	206	2545	871	83	-1	
5	1	17	1	1	1	206	2546	344	82	96.146355	Enzymes
5	1	17	1	1	2	568	2562	122	48	96.146355	are
5	1	17	1	1	3	709	2545	368	83	96.277702	Catalysts
2	1	18	0	0	0	228	2675	1020	130	-1	
3	1	18	1	0	0	228	2675	1020	130	-1	
4	1	18	1	1	0	228	2675	627	36	-1	
5	1	18	1	1	1	228	2684	13	13	73.418274	=»
5	1	18	1	1	2	278	2675	152	36	75.278656	Enzymes
5	1	18	1	1	3	441	2682	53	21	75.278656	are
5	1	18	1	1	4	505	2675	176	36	95.559021	biological
5	1	18	1	1	5	691	2675	164	36	96.654327	catalysts
4	1	18	1	2	0	303	2769	945	36	-1	
5	1	18	1	2	1	303	2778	13	13	71.952576	=
5	1	18	1	2	2	353	2769	192	36	94.995758	‘Biological’
5	1	18	1	2	3	557	2769	150	28	94.477890	because
5	1	18	1	2	4	717	2765	66	44	94.477890	they
5	1	18	1	2	5	801	2765	133	44	96.048782	function
5	1	18	1	2	6	960	2769	25	28	94.706673	in
5	1	18	1	2	7	996	2769	92	36	94.706673	living
5	1	18	1	2	8	1098	2772	150	33	96.472687	systems
2	1	19	0	0	0	303	2863	1343	92	-1	
3	1	19	1	0	0	303	2863	1343	92	-1	
4	1	19	1	1	0	303	2863	1343	36	-1	
5	1	19	1	1	1	303	2872	13	12	88.410126	=
5	1	19	1	1	2	353	2863	181	36	95.730560	‘Catalysts’
5	1	19	1	1	3	546	2863	151	28	96.280357	because
5	1	19	1	1	4	707	2863	77	36	96.684380	they
5	1	19	1	1	5	792	2863	112	36	96.536865	speed
5	1	19	1	1	6	915	2870	44	29	96.117851	up
5	1	19	1	1	7	968	2863	58	28	96.737877	the
5	1	19	1	1	8	1037	2866	70	25	95.834541	rate
5	1	19	1	1	9	1116	2863	37	28	96.676712	of
5	1	19	1	1	10	1162	2863	163	28	96.687347	chemical
5	1	19	1	1	11	1336	2863	168	28	96.476357	reactions
5	1	19	1	1	12	1513	2863	133	28	96.578819	without
4	1	19	1	2	0	353	2919	857	36	-1	
5	1	19	1	2	1	353	2919	97	36	96.440544	being
5	1	19	1	2	2	461	2919	86	28	96.350357	used
5	1	19	1	2	3	557	2926	45	29	96.307716	up
5	1	19	1	2	4	612	2926	34	21	96.307716	or
5	1	19	1	2	5	655	2919	203	36	96.346802	undergoing
5	1	19	1	2	6	870	2922	198	33	96.398567	permanent
5	1	19	1	2	7	1077	2919	133	36	96.313210	change
2	1	20	0	0	0	303	3013	1309	36	-1	
3	1	20	1	0	0	303	3013	1309	36	-1	
4	1	20	1	1	0	303	3013	1309	36	-1	
5	1	20	1	1	1	303	3022	13	12	77.896408	=»
5	1	20	1	1	2	350	3013	84	36	90.958694	They
5	1	20	1	1	3	442	3013	164	36	85.043159	speedup
5	1	20	1	1	4	617	3013	163	28	87.545143	reactions
5	1	20	1	1	5	791	3013	42	36	94.731186	by
5	1	20	1	1	6	842	3013	159	36	95.922707	reducing
5	1	20	1	1	7	1011	3013	58	28	94.799973	the
5	1	20	1	1	8	1078	3013	180	28	94.799973	activation
5	1	20	1	1	9	1268	3020	126	29	96.371254	energy
5	1	20	1	1	10	1404	3013	35	28	96.492218	of
5	1	20	1	1	11	1449	3013	163	28	96.601372	reactions
2	1	21	0	0	0	201	3226	2081	82	-1	
3	1	21	1	0	0	201	3226	2081	82	-1	
4	1	21	1	1	0	201	3226	2081	82	-1	
5	1	21	1	1	1	201	3226	49	82	96.968155	4
5	1	21	1	1	2	262	3248	310	47	91.673691	SaveMyExams
5	1	21	1	1	3	705	3254	27	27	96.691910	©
5	1	21	1	1	4	746	3254	82	27	96.691910	2026
5	1	21	1	1	5	841	3254	78	27	96.408630	Save
5	1	21	1	1	6	934	3254	49	36	96.524025	My
5	1	21	1	1	7	996	3254	117	32	96.009880	Exams,
5	1	21	1	1	8	1130	3253	59	28	94.889595	Ltd.
5	1	21	1	1	9	1230	3248	21	50	58.725441	|
5	1	21	1	1	10	1264	3254	58	27	73.161400	Get
5	1	21	1	1	11	1336	3261	89	20	96.871468	more
5	1	21	1	1	12	1438	3252	62	29	96.304657	and
5	1	21	1	1	13	1515	3261	56	20	96.886879	ace
5	1	21	1	1	14	1583	3261	79	29	96.387749	your
5	1	21	1	1	15	1674	3261	110	20	95.092110	exams
5	1	21	1	1	16	1797	3256	32	25	93.146858	at
5	1	21	1	1	17	1841	3261	327	29	91.225319	savemyexams.com
5	1	21	1	1	18	2243	3254	39	27	87.983658	18
