level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	731	254	547	31	-1	
3	1	1	1	0	0	731	254	547	31	-1	
4	1	1	1	1	0	731	254	547	31	-1	
5	1	1	1	1	1	731	254	78	31	96.790123	THE
5	1	1	1	1	2	842	254	106	31	93.226402	LOCK
5	1	1	1	1	3	982	254	21	31	93.226402	&
5	1	1	1	1	4	1037	254	73	31	96.404327	KEY
5	1	1	1	1	5	1144	254	134	31	96.340118	MODEL
2	1	2	0	0	0	751	362	578	86	-1	
3	1	2	1	0	0	751	362	578	86	-1	
4	1	2	1	1	0	751	362	578	30	-1	
5	1	2	1	1	1	751	362	238	30	95.667191	SUBSTRATE
5	1	2	1	1	2	1030	362	83	30	95.667191	FITS
5	1	2	1	1	3	1150	362	179	30	96.116379	EXACTLY
4	1	2	1	2	0	753	418	396	30	-1	
5	1	2	1	2	1	753	419	91	29	96.157829	INTO
5	1	2	1	2	2	875	418	149	30	74.214943	ACTIVE
5	1	2	1	2	3	1065	418	84	30	74.214943	SITE
2	1	3	0	0	0	642	341	707	267	-1	
3	1	3	1	0	0	642	341	707	267	-1	
4	1	3	1	1	0	683	341	666	122	-1	
5	1	3	1	1	1	683	341	666	122	95.000000	      
5	1	3	1	1	2	1329	347	20	116	95.000000	   
4	1	3	1	2	0	642	463	707	145	-1	
5	1	3	1	2	1	642	463	707	145	95.000000	  
2	1	4	0	0	0	737	397	2	20	-1	
3	1	4	1	0	0	737	397	2	20	-1	
4	1	4	1	1	0	737	397	1	10	-1	
5	1	4	1	1	1	737	397	1	10	95.000000	 
4	1	4	1	2	0	737	407	2	10	-1	
5	1	4	1	2	1	737	407	2	10	95.000000	 
2	1	5	0	0	0	974	501	7	328	-1	
3	1	5	1	0	0	974	501	7	328	-1	
4	1	5	1	1	0	974	501	7	328	-1	
5	1	5	1	1	1	974	501	7	328	95.000000	 
2	1	6	0	0	0	891	564	29	224	-1	
