level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	525	254	247	96	-1	
3	1	1	1	0	0	525	254	247	96	-1	
4	1	1	1	1	0	525	254	247	96	-1	
5	1	1	1	1	1	525	254	247	96	95.000000	 
2	1	2	0	0	0	835	211	1343	184	-1	
3	1	2	1	0	0	808	211	1370	180	-1	
4	1	2	1	1	0	890	211	1225	127	-1	
5	1	2	1	1	1	808	248	472	90	0.000000	@e@-@2
5	1	2	1	1	2	2033	211	82	83	0.000000	/
4	1	2	1	2	0	835	302	1343	93	-1	
5	1	2	1	2	1	835	335	30	4	53.705601	—
5	1	2	1	2	2	1299	302	93	93	75.249863	(sw)
5	1	2	1	2	3	1967	315	89	32	96.137245	Your
5	1	2	1	2	4	2067	319	111	28	96.534737	notes
2	1	3	0	0	0	1475	390	312	27	-1	
3	1	3	1	0	0	1475	390	312	27	-1	
4	1	3	1	1	0	1475	390	312	27	-1	
5	1	3	1	1	1	1475	401	12	5	76.069702	e
5	1	3	1	1	2	1501	391	142	26	94.996155	PEPTIDE
5	1	3	1	1	3	1671	390	116	27	94.996155	BONDS
2	1	4	0	0	0	428	372	1147	1444	-1	
3	1	4	1	0	0	428	372	1147	1444	-1	
4	1	4	1	1	0	428	372	1147	1444	-1	
5	1	4	1	1	1	428	372	1147	1444	95.000000	 
2	1	5	0	0	0	213	1996	1598	93	-1	
3	1	5	1	0	0	213	1996	1598	93	-1	
4	1	5	1	1	0	213	1996	1598	37	-1	
5	1	5	1	1	1	213	1997	48	28	21.159925	An
5	1	5	1	1	2	270	1997	155	36	21.159925	example
5	1	5	1	1	3	434	1997	40	28	96.780388	of
5	1	5	1	1	4	481	1997	58	28	95.933151	the
5	1	5	1	1	5	547	1997	142	36	95.933151	primary
5	1	5	1	1	6	695	2000	168	25	96.279068	structure
5	1	5	1	1	7	872	1997	39	28	95.904701	of
5	1	5	1	1	8	917	1997	151	36	96.257629	proteins
5	1	5	1	1	9	1077	1997	153	36	96.257629	showing
5	1	5	1	1	10	1239	1996	58	29	96.186569	the
5	1	5	1	1	11	1306	1997	219	28	96.174622	three-letter
5	1	5	1	1	12	1532	1997	230	28	95.743263	abbreviation
5	1	5	1	1	13	1772	1997	39	28	95.743263	of
4	1	5	1	2	0	827	2053	370	36	-1	
5	1	5	1	2	1	827	2053	144	36	96.501503	specific
5	1	5	1	2	2	980	2053	111	28	94.913673	amino
5	1	5	1	2	3	1100	2053	97	28	94.913673	acids
2	1	6	0	0	0	202	2148	538	55	-1	
3	1	6	1	0	0	202	2148	538	55	-1	
4	1	6	1	1	0	202	2148	538	55	-1	
5	1	6	1	1	1	202	2148	288	55	96.117630	Secondary
5	1	6	1	1	2	500	2153	240	39	95.892136	structure
2	1	7	0	0	0	228	2252	1551	150	-1	
3	1	7	1	0	0	228	2252	1551	150	-1	
4	1	7	1	1	0	228	2252	1438	37	-1	
