level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	228	211	1950	147	-1	
3	1	1	1	0	0	228	211	1950	147	-1	
4	1	1	1	1	0	303	211	1812	83	-1	
5	1	1	1	1	1	303	222	13	12	66.832054	=
5	1	1	1	1	2	351	213	105	28	88.776459	Atthis
5	1	1	1	1	3	467	213	90	36	82.513916	point
5	1	1	1	1	4	566	213	37	28	82.513916	all
5	1	1	1	1	5	614	213	110	28	95.441536	active
5	1	1	1	1	6	733	213	84	28	96.444885	sites
5	1	1	1	1	7	826	220	56	21	96.506264	are
5	1	1	1	1	8	892	213	171	36	96.239883	occupied
5	1	1	1	1	9	1075	213	63	28	94.041962	and
5	1	1	1	1	10	1149	213	178	36	94.041962	increasing
5	1	1	1	1	11	1338	213	55	28	95.853653	the
5	1	1	1	1	12	1404	213	165	28	96.418251	substrate
5	1	1	1	1	13	2033	211	82	83	0.000000	4
4	1	1	1	2	0	352	269	1703	28	-1	
5	1	1	1	2	1	352	269	249	28	95.961334	concentration
5	1	1	1	2	2	610	269	52	28	96.594208	will
5	1	1	1	2	3	674	272	56	25	96.608688	not
5	1	1	1	2	4	740	269	106	28	96.368500	affect
5	1	1	1	2	5	855	269	56	28	96.021217	the
5	1	1	1	2	6	922	272	66	25	96.210533	rate
5	1	1	1	2	7	999	269	35	28	96.506134	of
5	1	1	1	2	8	1043	269	55	28	96.664024	the
5	1	1	1	2	9	1110	269	143	28	96.199272	reaction
4	1	1	1	3	0	228	315	1950	43	-1	
5	1	1	1	3	1	228	334	13	13	57.121166	=»
5	1	1	1	3	2	277	325	176	28	96.389374	Substrate
5	1	1	1	3	3	463	325	257	28	95.757401	concentration
5	1	1	1	3	4	729	325	59	28	95.757401	will
5	1	1	1	3	5	798	325	169	28	96.486916	decrease
5	1	1	1	3	6	976	332	81	21	96.611504	over
5	1	1	1	3	7	1064	325	80	28	95.870392	time
5	1	1	1	3	8	1154	325	31	33	95.701736	(if
5	1	1	1	3	9	1196	332	41	21	94.787369	no
5	1	1	1	3	10	1249	332	71	21	95.579987	new
5	1	1	1	3	11	1328	325	166	28	95.884384	substrate
5	1	1	1	3	12	1506	325	22	28	96.163063	is
5	1	1	1	3	13	1539	325	127	33	96.111794	added)
5	1	1	1	3	14	1967	315	89	32	96.342873	Your
5	1	1	1	3	15	2067	319	111	28	96.514961	notes
2	1	2	0	0	0	228	419	982	28	-1	
3	1	2	1	0	0	228	419	982	28	-1	
4	1	2	1	1	0	228	419	982	28	-1	
5	1	2	1	1	1	228	428	13	13	59.147373	=»
5	1	2	1	1	2	275	419	61	28	0.000000	The
5	1	2	1	1	3	348	422	69	25	0.000000	rate
5	1	2	1	1	4	427	419	37	28	96.672646	of
5	1	2	1	1	5	474	419	149	28	95.578194	reaction
5	1	2	1	1	6	632	419	52	28	95.578194	will
5	1	2	1	1	7	695	419	165	28	96.319839	therefore
5	1	2	1	1	8	870	419	169	28	95.637062	decrease
5	1	2	1	1	9	1049	426	76	21	95.637062	over
5	1	2	1	1	10	1133	419	77	28	95.950043	time
2	1	3	0	0	0	228	513	1380	36	-1	
3	1	3	1	0	0	228	513	1380	36	-1	
4	1	3	1	1	0	228	513	1380	36	-1	
5	1	3	1	1	1	228	522	13	12	92.521736	=
5	1	3	1	1	2	275	513	66	28	95.412560	This
5	1	3	1	1	3	352	520	114	21	96.683876	means
5	1	3	1	1	4	476	513	56	28	90.639503	the
5	1	3	1	1	5	543	513	92	28	90.639503	initial
5	1	3	1	1	6	647	516	69	25	96.123016	rate
5	1	3	1	1	7	726	513	37	28	95.989594	of
5	1	3	1	1	8	773	513	149	28	96.773598	reaction
