level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	228	212	1556	149	-1	
3	1	1	1	0	0	228	212	1556	149	-1	
4	1	1	1	1	0	303	212	1256	37	-1	
5	1	1	1	1	1	303	222	13	12	47.767441	=
5	1	1	1	1	2	353	213	20	28	0.000000	lf
5	1	1	1	1	3	382	212	56	29	0.000000	the
5	1	1	1	1	4	448	212	128	29	48.278023	orderis
5	1	1	1	1	5	587	212	132	34	96.379517	altered,
5	1	1	1	1	6	730	212	56	29	91.940338	the
5	1	1	1	1	7	797	212	149	37	91.940338	resulting
5	1	1	1	1	8	956	212	326	29	90.295387	three-dimensional
5	1	1	1	1	9	1293	212	106	37	96.540619	shape
5	1	1	1	1	10	1409	212	150	37	96.540619	changes
4	1	1	1	2	0	228	268	1556	37	-1	
5	1	1	1	2	1	228	278	13	13	68.096329	»
5	1	1	1	2	2	278	268	228	37	51.272308	l|fthetertiary
5	1	1	1	2	3	515	272	166	25	96.485146	structure
5	1	1	1	2	4	690	269	37	28	95.555092	of
5	1	1	1	2	5	735	268	59	29	96.991714	the
5	1	1	1	2	6	804	269	129	36	85.110161	protein
5	1	1	1	2	7	944	269	25	28	85.110161	is
5	1	1	1	2	8	978	268	129	29	93.191139	altered
5	1	1	1	2	9	1118	269	25	28	93.191139	in
5	1	1	1	2	10	1154	276	60	29	96.639961	any
5	1	1	1	2	11	1221	276	76	29	96.639961	way,
5	1	1	1	2	12	1308	268	56	29	96.804497	the
5	1	1	1	2	13	1374	268	106	37	95.245026	shape
5	1	1	1	2	14	1490	269	35	28	96.683586	of
5	1	1	1	2	15	1534	268	57	29	96.754852	the
5	1	1	1	2	16	1600	269	111	28	96.424057	active
5	1	1	1	2	17	1720	269	64	28	96.424057	site
4	1	1	1	3	0	276	324	1049	37	-1	
5	1	1	1	3	1	276	324	58	29	96.631546	will
5	1	1	1	3	2	344	324	134	37	96.548584	change
5	1	1	1	3	3	489	324	62	29	96.375114	and
5	1	1	1	3	4	562	324	56	29	96.989700	the
5	1	1	1	3	5	628	324	166	29	96.769615	substrate
5	1	1	1	3	6	803	324	52	29	95.318329	will
5	1	1	1	3	7	867	332	42	21	93.551727	no
5	1	1	1	3	8	919	324	113	37	93.551727	longer
5	1	1	1	3	9	1039	325	34	28	96.788445	fit
5	1	1	1	3	10	1082	324	56	29	96.232132	the
5	1	1	1	3	11	1149	325	105	28	96.240257	active
5	1	1	1	3	12	1264	325	61	28	96.240257	site
2	1	2	0	0	0	228	418	1534	93	-1	
3	1	2	1	0	0	228	418	1534	93	-1	
4	1	2	1	1	0	228	418	1405	37	-1	
5	1	2	1	1	1	228	428	13	13	74.842155	=
5	1	2	1	1	2	275	418	67	29	2.623262	This
5	1	2	1	1	3	352	426	115	21	2.623262	means
5	1	2	1	1	4	476	418	69	29	95.323685	that
5	1	2	1	1	5	555	426	39	21	76.826508	an
5	1	2	1	1	6	604	418	324	37	76.826508	enzyme-substrate
5	1	2	1	1	7	937	418	154	37	96.463066	complex
5	1	2	1	1	8	1099	418	52	29	96.317131	will
5	1	2	1	1	9	1163	422	55	25	96.362160	not
5	1	2	1	1	10	1229	418	44	29	96.907738	be
5	1	2	1	1	11	1283	418	74	29	96.804214	able
5	1	2	1	1	12	1367	422	35	25	96.824905	to
5	1	2	1	1	13	1411	419	82	28	95.990540	form
5	1	2	1	1	14	1504	418	63	29	91.999710	and
5	1	2	1	1	15	1577	418	56	29	95.872070	the
4	1	2	1	2	0	278	474	1484	37	-1	
5	1	2	1	2	1	278	474	182	37	96.529556	product(s)
5	1	2	1	2	2	469	474	52	29	61.215927	will
5	1	2	1	2	3	533	478	56	25	61.215927	not
5	1	2	1	2	4	600	474	43	29	96.195076	be
5	1	2	1	2	5	654	474	184	37	94.383278	produced:
5	1	2	1	2	6	849	474	58	29	96.051651	the
5	1	2	1	2	7	917	482	140	29	95.753403	enzyme
5	1	2	1	2	8	1065	474	59	29	96.473289	will
5	1	2	1	2	9	1135	478	58	25	96.473289	not
5	1	2	1	2	10	1204	474	44	29	95.157036	be
5	1	2	1	2	11	1257	474	77	29	96.807388	able
5	1	2	1	2	12	1343	478	38	25	96.851967	to
5	1	2	1	2	13	1390	482	92	29	96.060585	carry
5	1	2	1	2	14	1491	478	60	25	95.612473	out
5	1	2	1	2	15	1561	475	40	28	94.190727	its
5	1	2	1	2	16	1610	475	152	28	96.849915	function
2	1	3	0	0	0	1120	557	623	66	-1	
3	1	3	1	0	0	1120	557	623	66	-1	
4	1	3	1	1	0	1120	557	623	66	-1	
