level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	846	290	360	39	-1	
3	1	1	1	0	0	846	290	360	39	-1	
4	1	1	1	1	0	846	290	360	39	-1	
5	1	1	1	1	1	846	290	175	39	77.477692	AMINO
5	1	1	1	1	2	1077	290	129	39	77.477692	ACID
2	1	2	0	0	0	848	1291	328	49	-1	
3	1	2	1	0	0	848	1291	328	49	-1	
4	1	2	1	1	0	848	1291	328	49	-1	
5	1	2	1	1	1	848	1291	140	49	33.025951	Hsave
5	1	2	1	1	2	1003	1304	44	31	43.264431	my
5	1	2	1	1	3	1056	1304	120	24	43.264431	exams
2	1	3	0	0	0	1967	315	211	32	-1	
3	1	3	1	0	0	1967	315	211	32	-1	
4	1	3	1	1	0	1967	315	211	32	-1	
5	1	3	1	1	1	1967	315	89	32	96.700569	Your
5	1	3	1	1	2	2067	319	111	28	96.803841	notes
2	1	4	0	0	0	1291	1078	348	39	-1	
3	1	4	1	0	0	1291	1078	348	39	-1	
4	1	4	1	1	0	1291	1078	348	39	-1	
5	1	4	1	1	1	1291	1078	348	39	96.042618	CARBOXYLIC
2	1	5	0	0	0	1292	1145	367	39	-1	
3	1	5	1	0	0	1292	1145	367	39	-1	
4	1	5	1	1	0	1292	1145	367	39	-1	
5	1	5	1	1	1	1292	1145	130	39	87.041748	ACID
5	1	5	1	1	2	1477	1145	182	39	87.041748	GROUP
2	1	6	0	0	0	1243	1034	463	194	-1	
3	1	6	1	0	0	1243	1034	463	194	-1	
4	1	6	1	1	0	1243	1034	463	194	-1	
5	1	6	1	1	1	1243	1034	463	194	95.000000	 
2	1	7	0	0	0	670	1506	686	36	-1	
3	1	7	1	0	0	670	1506	686	36	-1	
4	1	7	1	1	0	670	1506	686	36	-1	
5	1	7	1	1	1	670	1506	62	28	95.993088	The
5	1	7	1	1	2	740	1506	138	36	95.993088	general
5	1	7	1	1	3	885	1509	167	25	96.744102	structure
5	1	7	1	1	4	1062	1506	39	28	96.031776	of
5	1	7	1	1	5	1107	1513	42	21	95.204605	an
5	1	7	1	1	6	1158	1506	111	28	95.204605	amino
5	1	7	1	1	7	1277	1506	79	28	96.778809	acid
2	1	8	0	0	0	206	1608	1289	83	-1	
3	1	8	1	0	0	206	1608	1289	83	-1	
4	1	8	1	1	0	206	1608	1289	83	-1	
5	1	8	1	1	1	206	1608	523	83	93.301231	Polypeptides
5	1	8	1	1	2	750	1608	55	65	93.248611	&
5	1	8	1	1	3	828	1609	278	64	96.364777	Protein
5	1	8	1	1	4	1125	1608	370	65	96.493759	Structure
2	1	9	0	0	0	228	1738	785	36	-1	
3	1	9	1	0	0	228	1738	785	36	-1	
4	1	9	1	1	0	228	1738	785	36	-1	
5	1	9	1	1	1	228	1747	13	12	83.980270	=»
5	1	9	1	1	2	278	1738	137	36	96.434578	Peptide
5	1	9	1	1	3	426	1738	110	28	95.916374	bonds
5	1	9	1	1	4	546	1738	82	28	95.798988	form
5	1	9	1	1	5	639	1738	155	28	94.004097	between
5	1	9	1	1	6	805	1738	105	28	94.004097	amino
5	1	9	1	1	7	921	1738	92	28	96.296005	acids
2	1	10	0	0	0	228	1831	1338	36	-1	
3	1	10	1	0	0	228	1831	1338	36	-1	
4	1	10	1	1	0	228	1831	1338	36	-1	
5	1	10	1	1	1	228	1841	13	12	78.801796	=»
5	1	10	1	1	2	278	1831	137	36	96.201134	Peptide
5	1	10	1	1	3	426	1831	110	28	93.295586	bonds
5	1	10	1	1	4	547	1838	53	21	93.295586	are
5	1	10	1	1	5	610	1831	157	28	95.206390	covalent
5	1	10	1	1	6	777	1831	113	28	94.038200	bonds
5	1	10	1	1	7	900	1831	63	28	94.038200	and
5	1	10	1	1	8	974	1838	39	21	95.774071	so
5	1	10	1	1	9	1025	1831	118	28	95.774071	involve
5	1	10	1	1	10	1153	1831	56	28	96.551407	the
5	1	10	1	1	11	1219	1831	125	36	96.653610	sharing
5	1	10	1	1	12	1356	1831	35	28	96.889442	of
5	1	10	1	1	13	1401	1831	165	28	96.448494	electrons
2	1	11	0	0	0	228	1925	616	36	-1	
3	1	11	1	0	0	228	1925	616	36	-1	
4	1	11	1	1	0	228	1925	616	36	-1	
5	1	11	1	1	1	228	1934	13	13	75.498772	=
5	1	11	1	1	2	278	1925	175	28	89.152924	Inorderto
5	1	11	1	1	3	462	1925	82	28	77.781212	form
5	1	11	1	1	4	555	1932	17	21	21.609440	a
5	1	11	1	1	5	583	1925	142	36	21.609440	peptide
5	1	11	1	1	6	736	1925	108	28	93.513496	bond:
2	1	12	0	0	0	303	2019	1222	36	-1	
3	1	12	1	0	0	303	2019	1222	36	-1	
4	1	12	1	1	0	303	2019	1222	36	-1	
5	1	12	1	1	1	303	2028	13	13	69.805519	=»
5	1	12	1	1	2	351	2019	285	36	60.681171	Ahydroxyl(-OH)
5	1	12	1	1	3	647	2019	23	28	65.748260	is
5	1	12	1	1	4	681	2019	62	28	65.748260	lost
5	1	12	1	1	5	752	2019	83	28	94.805717	from
5	1	12	1	1	6	845	2019	55	28	94.841972	the
5	1	12	1	1	7	911	2019	179	36	96.234474	carboxylic
5	1	12	1	1	8	1101	2026	104	29	95.978691	group
5	1	12	1	1	9	1216	2019	34	28	95.978691	of
5	1	12	1	1	10	1261	2026	64	21	96.031281	one
5	1	12	1	1	11	1336	2019	106	28	95.629364	amino
5	1	12	1	1	12	1453	2019	72	28	95.629364	acid
2	1	13	0	0	0	303	2113	1233	36	-1	
3	1	13	1	0	0	303	2113	1233	36	-1	
4	1	13	1	1	0	303	2113	1233	36	-1	
5	1	13	1	1	1	303	2122	13	12	79.002937	=»
5	1	13	1	1	2	351	2113	200	36	53.369865	Ahydrogen
5	1	13	1	1	3	562	2113	123	28	47.091030	atomis
5	1	13	1	1	4	696	2113	63	28	47.091030	lost
5	1	13	1	1	5	767	2113	83	28	84.455589	from
5	1	13	1	1	6	860	2113	56	28	84.455589	the
5	1	13	1	1	7	926	2113	105	28	96.673004	amine
5	1	13	1	1	8	1042	2120	104	29	96.861290	group
5	1	13	1	1	9	1156	2113	35	28	96.452805	of
5	1	13	1	1	10	1201	2113	137	28	96.454361	another
5	1	13	1	1	11	1347	2113	105	28	95.543739	amino
5	1	13	1	1	12	1463	2113	73	28	95.543739	acid
2	1	14	0	0	0	228	2206	1560	36	-1	
3	1	14	1	0	0	228	2206	1560	36	-1	
4	1	14	1	1	0	228	2206	1560	36	-1	
5	1	14	1	1	1	228	2216	13	12	81.430183	=»
5	1	14	1	1	2	275	2206	61	28	0.000000	The
5	1	14	1	1	3	348	2206	170	36	0.000000	remaining
5	1	14	1	1	4	530	2206	123	28	96.110466	carbon
5	1	14	1	1	5	664	2209	89	25	93.956253	atom
5	1	14	1	1	6	763	2206	82	33	93.956253	(with
5	1	14	1	1	7	854	2206	56	28	93.289452	the
5	1	14	1	1	8	921	2206	285	28	92.732300	double-bonded
5	1	14	1	1	9	1218	2206	138	36	96.815918	oxygen)
5	1	14	1	1	10	1365	2206	83	28	95.531761	from
5	1	14	1	1	11	1458	2206	55	28	95.531761	the
5	1	14	1	1	12	1522	2206	66	28	95.595963	first
5	1	14	1	1	13	1598	2206	106	28	96.181068	amino
5	1	14	1	1	14	1715	2206	73	28	96.181068	acid
2	1	15	0	0	0	278	2263	930	36	-1	
3	1	15	1	0	0	278	2263	930	36	-1	
4	1	15	1	1	0	278	2263	930	36	-1	
5	1	15	1	1	1	278	2263	110	28	92.847450	bonds
5	1	15	1	1	2	398	2266	35	25	92.847450	to
5	1	15	1	1	3	443	2263	55	28	96.597954	the
5	1	15	1	1	4	510	2263	146	36	96.201843	nitrogen
5	1	15	1	1	5	667	2266	89	25	94.062477	atom
5	1	15	1	1	6	766	2263	35	28	96.507034	of
5	1	15	1	1	7	810	2263	56	28	96.315659	the
5	1	15	1	1	8	876	2263	132	28	96.223846	second
5	1	15	1	1	9	1019	2263	106	28	96.223846	amino
5	1	15	1	1	10	1135	2263	73	28	96.670151	acid
2	1	16	0	0	0	228	2356	940	28	-1	
3	1	16	1	0	0	228	2356	940	28	-1	
4	1	16	1	1	0	228	2356	940	28	-1	
5	1	16	1	1	1	228	2366	13	12	82.588898	=
5	1	16	1	1	2	275	2356	100	28	88.516098	Thisis
5	1	16	1	1	3	413	2356	249	28	88.516098	acondensation
5	1	16	1	1	4	673	2356	143	28	95.098930	reaction
5	1	16	1	1	5	827	2363	39	21	95.980530	so
5	1	16	1	1	6	876	2359	98	25	96.367867	water
5	1	16	1	1	7	984	2356	23	28	95.160339	is
5	1	16	1	1	8	1018	2356	150	28	96.855659	released
2	1	17	0	0	0	228	2450	1164	36	-1	
3	1	17	1	0	0	228	2450	1164	36	-1	
4	1	17	1	1	0	228	2450	1164	36	-1	
5	1	17	1	1	1	228	2459	13	13	71.604012	=
5	1	17	1	1	2	278	2450	198	36	92.677124	Dipeptides
5	1	17	1	1	3	486	2457	53	21	96.763893	are
5	1	17	1	1	4	548	2450	130	28	96.163940	formed
5	1	17	1	1	5	690	2450	41	36	94.826347	by
5	1	17	1	1	6	739	2450	56	28	96.422310	the
5	1	17	1	1	7	806	2450	243	28	96.609474	condensation
5	1	17	1	1	8	1060	2450	34	28	96.147644	of
5	1	17	1	1	9	1103	2453	70	25	96.221191	two
5	1	17	1	1	10	1184	2450	105	28	95.980286	amino
5	1	17	1	1	11	1300	2450	92	28	96.402580	acids
2	1	18	0	0	0	228	2544	1430	36	-1	
3	1	18	1	0	0	228	2544	1430	36	-1	
4	1	18	1	1	0	228	2544	1430	36	-1	
5	1	18	1	1	1	228	2553	13	13	68.085716	=
5	1	18	1	1	2	278	2544	240	36	93.214287	Polypeptides
5	1	18	1	1	3	528	2551	53	21	93.214287	are
5	1	18	1	1	4	590	2544	130	28	96.580872	formed
5	1	18	1	1	5	732	2544	41	36	96.694901	by
5	1	18	1	1	6	781	2544	56	28	96.547714	the
5	1	18	1	1	7	848	2544	243	28	96.058815	condensation
5	1	18	1	1	8	1102	2544	35	28	96.886101	of
5	1	18	1	1	9	1147	2551	97	29	96.661461	many
5	1	18	1	1	10	1253	2544	29	33	96.603020	(3
5	1	18	1	1	11	1294	2551	34	21	95.476654	or
5	1	18	1	1	12	1338	2544	101	33	95.476654	more)
5	1	18	1	1	13	1449	2544	106	28	96.475769	amino
5	1	18	1	1	14	1565	2544	93	28	96.220558	acids
