level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2483	3508	-1	
2	1	1	0	0	0	228	211	1887	83	-1	
3	1	1	1	0	0	228	211	1887	83	-1	
4	1	1	1	1	0	228	211	1887	83	-1	
5	1	1	1	1	1	228	222	13	12	68.129448	=»
5	1	1	1	1	2	275	213	61	28	82.645424	The
5	1	1	1	1	3	346	213	320	36	82.645424	sugar-phosphate
5	1	1	1	1	4	677	213	112	28	96.391449	bonds
5	1	1	1	1	5	799	213	167	33	96.066948	(between
5	1	1	1	1	6	976	213	153	28	96.465538	different
5	1	1	1	1	7	1140	213	206	28	95.841400	nucleotides
5	1	1	1	1	8	1358	213	25	28	95.841400	in
5	1	1	1	1	9	1393	213	55	28	95.855217	the
5	1	1	1	1	10	1459	220	93	21	95.855217	same
5	1	1	1	1	11	1563	213	121	33	93.814056	strand)
5	1	1	1	1	12	2033	211	82	83	0.000000	4
2	1	2	0	0	0	277	269	1901	130	-1	
3	1	2	1	0	0	277	269	1901	130	-1	
4	1	2	1	1	0	277	269	935	36	-1	
5	1	2	1	1	1	277	276	53	21	96.376663	are
5	1	2	1	1	2	340	269	157	28	96.461212	covalent
5	1	2	1	1	3	506	269	113	28	96.206680	bonds
5	1	2	1	1	4	630	269	112	28	95.986923	known
5	1	2	1	1	5	753	276	36	21	96.436752	as
5	1	2	1	1	6	800	269	290	36	96.321442	phosphodiester
5	1	2	1	1	7	1099	269	113	28	96.525421	bonds
4	1	2	1	2	0	1967	315	211	32	-1	
5	1	2	1	2	1	1967	315	89	32	96.698929	Your
5	1	2	1	2	2	2067	319	111	28	95.409279	notes
4	1	2	1	3	0	303	363	1443	36	-1	
5	1	2	1	3	1	303	372	13	12	64.779358	=
5	1	2	1	3	2	350	363	104	28	94.495155	These
5	1	2	1	3	3	465	363	110	28	94.495155	bonds
5	1	2	1	3	4	585	363	81	28	95.523262	form
5	1	2	1	3	5	676	363	84	28	96.690552	what
5	1	2	1	3	6	771	363	23	28	96.619034	is
5	1	2	1	3	7	805	363	113	28	95.540474	known
5	1	2	1	3	8	929	370	36	21	96.740486	as
5	1	2	1	3	9	975	363	55	28	93.268929	the
5	1	2	1	3	10	1040	363	320	36	90.797768	sugar-phosphate
5	1	2	1	3	11	1370	363	183	28	96.576164	backbone
5	1	2	1	3	12	1563	363	35	28	96.681221	of
5	1	2	1	3	13	1607	363	55	28	96.297203	the
5	1	2	1	3	14	1674	363	72	28	96.470970	RNA
2	1	3	0	0	0	353	419	386	36	-1	
3	1	3	1	0	0	353	419	386	36	-1	
4	1	3	1	1	0	353	419	386	36	-1	
5	1	3	1	1	1	353	419	265	36	96.236679	polynucleotide
5	1	3	1	1	2	629	419	110	28	96.295906	strand
2	1	4	0	0	0	303	513	1474	196	-1	
3	1	4	1	0	0	303	513	1474	196	-1	
4	1	4	1	1	0	303	513	1474	36	-1	
5	1	4	1	1	1	303	522	13	12	65.108833	=
5	1	4	1	1	2	350	513	61	28	94.537804	The
5	1	4	1	1	3	423	513	283	36	95.184570	phosphodiester
5	1	4	1	1	4	716	513	110	28	91.266006	bonds
5	1	4	1	1	5	837	513	56	28	91.266006	link
5	1	4	1	1	6	911	509	46	44	92.838341	the
5	1	4	1	1	7	967	513	175	28	92.143303	5-carbon
5	1	4	1	1	8	1152	513	37	28	96.941299	of
5	1	4	1	1	9	1198	520	66	21	96.065620	one
5	1	4	1	1	10	1275	513	111	28	96.179764	ribose
5	1	4	1	1	11	1396	520	100	29	96.039795	sugar
5	1	4	1	1	12	1506	513	160	28	94.993431	molecule
5	1	4	1	1	13	1676	516	35	25	96.526215	to
5	1	4	1	1	14	1721	513	56	28	96.623344	the
4	1	4	1	2	0	353	569	1326	36	-1	
5	1	4	1	2	1	353	569	189	36	96.570969	phosphate
5	1	4	1	2	2	553	576	104	29	96.132217	group
5	1	4	1	2	3	667	569	82	28	94.586975	from
5	1	4	1	2	4	759	569	56	28	94.586975	the
5	1	4	1	2	5	825	576	94	21	94.108162	same
5	1	4	1	2	6	930	569	197	33	94.108162	nucleotide,
5	1	4	1	2	7	1137	569	101	28	95.112846	which
5	1	4	1	2	8	1250	569	22	28	95.112846	is
5	1	4	1	2	9	1284	569	84	28	93.816399	itself
5	1	4	1	2	10	1379	569	101	28	93.816399	linked
5	1	4	1	2	11	1492	569	41	36	96.221695	by
5	1	4	1	2	12	1542	569	137	28	96.742416	another
4	1	4	1	3	0	353	625	1400	36	-1	
5	1	4	1	3	1	353	625	283	36	95.716690	phosphodiester
5	1	4	1	3	2	646	625	90	28	95.880020	bond
5	1	4	1	3	3	747	628	34	25	94.882881	to
5	1	4	1	3	4	791	625	56	28	93.263680	the
5	1	4	1	3	5	857	625	175	28	92.408134	3-carbon
5	1	4	1	3	6	1042	625	37	28	96.215981	of
5	1	4	1	3	7	1087	625	58	28	96.215981	the
5	1	4	1	3	8	1156	625	111	28	96.351860	ribose
5	1	4	1	3	9	1277	632	100	29	96.825798	sugar
5	1	4	1	3	10	1386	625	165	28	95.783043	molecule
5	1	4	1	3	11	1561	625	37	28	96.181984	of
5	1	4	1	3	12	1606	625	58	28	96.129715	the
5	1	4	1	3	13	1675	628	78	25	96.306831	next
4	1	4	1	4	0	352	681	415	28	-1	
5	1	4	1	4	1	352	681	193	28	96.360588	nucleotide
5	1	4	1	4	2	556	681	21	28	91.074081	in
5	1	4	1	4	3	591	681	56	28	91.074081	the
5	1	4	1	4	4	657	681	110	28	96.217209	strand
2	1	5	0	0	0	228	775	1569	147	-1	
3	1	5	1	0	0	228	775	1569	147	-1	
4	1	5	1	1	0	228	775	1569	36	-1	
5	1	5	1	1	1	228	784	13	13	52.874535	=»
5	1	5	1	1	2	276	775	202	36	90.504257	Anexample
5	1	5	1	1	3	489	775	34	28	93.014908	of
5	1	5	1	1	4	534	775	122	28	92.675858	anRNA
5	1	5	1	1	5	666	775	161	28	94.481903	molecule
5	1	5	1	1	6	838	775	23	28	94.481903	is
5	1	5	1	1	7	872	782	200	29	95.605331	messenger
5	1	5	1	1	8	1082	775	76	28	95.605331	RNA
5	1	5	1	1	9	1167	775	141	33	88.777863	(mRNA),
5	1	5	1	1	10	1318	775	101	28	90.077553	which
5	1	5	1	1	11	1431	775	22	28	90.077553	is
5	1	5	1	1	12	1463	775	56	28	95.676651	the
5	1	5	1	1	13	1529	775	169	36	95.990578	transcript
5	1	5	1	1	14	1708	782	89	29	95.990578	copy
4	1	5	1	2	0	277	831	1481	36	-1	
5	1	5	1	2	1	277	831	35	28	96.729538	of
5	1	5	1	2	2	322	838	17	21	0.000000	a
5	1	5	1	2	3	350	838	88	29	0.000000	gene
5	1	5	1	2	4	448	831	68	28	96.590279	that
5	1	5	1	2	5	527	831	154	28	92.254425	encodes
5	1	5	1	2	6	692	838	17	21	94.468704	a
5	1	5	1	2	7	719	831	139	36	95.172363	specific
5	1	5	1	2	8	869	831	226	36	96.221504	polypeptide.
5	1	5	1	2	9	1106	831	69	28	95.893219	Two
5	1	5	1	2	10	1186	831	94	28	95.493027	other
5	1	5	1	2	11	1289	831	167	36	95.493027	examples
5	1	5	1	2	12	1467	838	52	21	95.635979	are
5	1	5	1	2	13	1529	831	143	28	95.724480	transfer
5	1	5	1	2	14	1682	831	76	28	96.280533	RNA
4	1	5	1	3	0	277	888	596	34	-1	
5	1	5	1	3	1	277	888	119	34	95.764442	(tRNA)
5	1	5	1	3	2	407	888	63	28	92.791962	and
5	1	5	1	3	3	481	888	178	28	92.791962	ribosomal
5	1	5	1	3	4	671	888	76	28	95.440697	RNA
5	1	5	1	3	5	756	888	117	34	95.440697	(rRNA)
2	1	6	0	0	0	458	967	855	156	-1	
3	1	6	1	0	0	458	967	855	156	-1	
4	1	6	1	1	0	458	967	855	83	-1	
5	1	6	1	1	1	458	967	855	83	95.000000	     
4	1	6	1	2	0	458	1050	443	73	-1	
5	1	6	1	2	1	458	1050	443	73	95.000000	 
2	1	7	0	0	0	929	1007	68	29	-1	
3	1	7	1	0	0	929	1007	68	29	-1	
4	1	7	1	1	0	929	1007	68	29	-1	
5	1	7	1	1	1	929	1007	68	29	96.882980	KEY
2	1	8	0	0	0	1442	1054	342	2	-1	
3	1	8	1	0	0	1442	1054	342	2	-1	
4	1	8	1	1	0	1442	1054	342	2	-1	
5	1	8	1	1	1	1442	1054	342	2	95.000000	 
2	1	9	0	0	0	455	1050	1334	205	-1	
3	1	9	1	0	0	455	1050	1334	205	-1	
4	1	9	1	1	0	1301	1050	12	73	-1	
5	1	9	1	1	1	1301	1050	12	73	95.000000	 
4	1	9	1	2	0	455	1123	858	64	-1	
5	1	9	1	2	1	455	1123	446	64	95.000000	 
5	1	9	1	2	2	1301	1123	12	64	95.000000	 
4	1	9	1	3	0	455	1187	1334	68	-1	
5	1	9	1	3	1	455	1187	446	68	95.000000	 
5	1	9	1	3	2	1426	1215	363	11	95.000000	 
2	1	10	0	0	0	927	1066	843	169	-1	
3	1	10	1	0	0	927	1066	843	169	-1	
4	1	10	1	1	0	928	1066	795	38	-1	
5	1	10	1	1	1	928	1066	105	38	51.376106	MK
5	1	10	1	1	2	1053	1080	23	12	71.237770	=
5	1	10	1	1	3	1090	1070	162	29	95.983047	GUANINE
5	1	10	1	1	4	1461	1073	262	28	96.208298	NITROGENOUS
4	1	10	1	2	0	927	1125	843	43	-1	
5	1	10	1	2	1	927	1130	75	38	52.061119	[=>
5	1	10	1	2	2	1053	1133	216	28	13.983622	==CYTOSINE
5	1	10	1	2	3	1461	1125	117	28	95.568726	BASES
5	1	10	1	2	4	1608	1125	162	28	96.309586	PRESENT
4	1	10	1	3	0	927	1177	675	58	-1	
5	1	10	1	3	1	927	1194	106	41	61.732368	[GK
5	1	10	1	3	2	1053	1206	23	11	95.439445	=
5	1	10	1	3	3	1089	1196	156	29	95.921951	ADENINE
5	1	10	1	3	4	1462	1177	140	28	65.254196	IN_RNA
2	1	11	0	0	0	438	1187	875	662	-1	
3	1	11	1	0	0	438	1187	875	662	-1	
4	1	11	1	1	0	1301	1187	12	68	-1	
5	1	11	1	1	1	1301	1187	12	68	95.000000	 
4	1	11	1	2	0	438	1255	875	541	-1	
5	1	11	1	2	1	438	1255	875	541	95.000000	  
4	1	11	1	3	0	438	1796	459	53	-1	
5	1	11	1	3	1	438	1796	459	53	95.000000	  
2	1	12	0	0	0	929	1265	285	39	-1	
3	1	12	1	0	0	929	1265	285	39	-1	
4	1	12	1	1	0	929	1265	285	39	-1	
5	1	12	1	1	1	929	1267	74	37	52.565620	[>
5	1	12	1	1	2	1053	1265	161	28	62.010857	=URACIL
2	1	13	0	0	0	1003	1255	310	67	-1	
3	1	13	1	0	0	1003	1255	310	67	-1	
4	1	13	1	1	0	1003	1255	310	67	-1	
5	1	13	1	1	1	1003	1255	310	67	95.000000	  
2	1	14	0	0	0	881	1792	401	4	-1	
3	1	14	1	0	0	881	1792	401	4	-1	
4	1	14	1	1	0	881	1792	401	4	-1	
5	1	14	1	1	1	881	1792	401	4	95.000000	 
2	1	15	0	0	0	879	1809	392	79	-1	
3	1	15	1	0	0	879	1809	392	79	-1	
4	1	15	1	1	0	879	1809	392	42	-1	
5	1	15	1	1	1	879	1846	5	5	84.229294	,
5	1	15	1	1	2	897	1809	374	27	31.971546	SUGAR-PHOSPHATE
4	1	15	1	2	0	897	1860	192	28	-1	
5	1	15	1	2	1	897	1860	192	28	96.580414	BACKBONE
2	1	16	0	0	0	464	1796	827	508	-1	
3	1	16	1	0	0	464	1796	827	508	-1	
4	1	16	1	1	0	1271	1796	20	53	-1	
5	1	16	1	1	1	1271	1796	20	53	95.000000	 
4	1	16	1	2	0	464	1849	827	455	-1	
5	1	16	1	2	1	464	1849	827	455	95.000000	   
2	1	17	0	0	0	917	2019	516	4	-1	
3	1	17	1	0	0	917	2019	516	4	-1	
4	1	17	1	1	0	917	2019	516	4	-1	
5	1	17	1	1	1	917	2019	516	4	95.000000	 
2	1	18	0	0	0	458	2475	1107	36	-1	
3	1	18	1	0	0	458	2475	1107	36	-1	
4	1	18	1	1	0	458	2475	1107	36	-1	
5	1	18	1	1	1	458	2475	201	36	94.433769	Messenger
5	1	18	1	1	2	666	2475	76	28	95.257149	RNA
5	1	18	1	1	3	753	2475	140	34	89.997261	(mRNA)
5	1	18	1	1	4	902	2475	27	28	95.831261	is
5	1	18	1	1	5	938	2482	42	21	95.831261	an
5	1	18	1	1	6	989	2475	155	36	95.870338	example
5	1	18	1	1	7	1153	2475	40	28	96.443184	of
5	1	18	1	1	8	1200	2475	58	28	96.772430	the
5	1	18	1	1	9	1266	2478	167	25	96.215988	structure
5	1	18	1	1	10	1443	2475	39	28	95.923126	of
5	1	18	1	1	11	1489	2475	76	28	95.923126	RNA
2	1	19	0	0	0	206	2577	1399	83	-1	
3	1	19	1	0	0	206	2577	1399	83	-1	
4	1	19	1	1	0	206	2577	1399	83	-1	
5	1	19	1	1	1	206	2578	188	64	94.798492	Base
5	1	19	1	1	2	415	2578	259	82	94.636902	Pairing
5	1	19	1	1	3	695	2578	61	63	95.454521	in
5	1	19	1	1	4	774	2577	127	65	96.362976	the
5	1	19	1	1	5	922	2578	175	63	96.405602	DNA
5	1	19	1	1	6	1116	2577	279	65	96.573448	Double
5	1	19	1	1	7	1416	2577	189	65	91.098755	Helix
2	1	20	0	0	0	228	2706	1448	93	-1	
3	1	20	1	0	0	228	2706	1448	93	-1	
4	1	20	1	1	0	228	2706	1448	36	-1	
