level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	20	1	1	8	1147	2581	145	28	95.795044	consists
5	1	20	1	1	9	1303	2581	35	28	96.476242	of
5	1	20	1	1	10	1358	2588	6	21	94.065735	a
5	1	20	1	1	11	1376	2581	190	36	77.249123	phosphate
5	1	20	1	1	12	1576	2588	105	29	95.620758	group
4	1	20	1	2	0	352	2638	1386	36	-1	
5	1	20	1	2	1	352	2638	63	28	95.310837	and
5	1	20	1	2	2	425	2641	70	25	94.882820	two
5	1	20	1	2	3	506	2641	89	25	95.231155	ester
5	1	20	1	2	4	604	2638	110	28	95.231155	bonds
5	1	20	1	2	5	725	2638	201	36	96.251495	(phosphate
5	1	20	1	2	6	936	2638	71	28	96.298225	with
5	1	20	1	2	7	1018	2638	123	28	95.433060	double
5	1	20	1	2	8	1153	2638	90	28	95.433060	bond
5	1	20	1	2	9	1255	2645	126	29	95.733047	oxygen
5	1	20	1	2	10	1392	2638	159	28	92.725021	attached
5	1	20	1	2	11	1563	2655	13	2	90.894638	-
5	1	20	1	2	12	1587	2645	127	29	93.152863	oxygen
5	1	20	1	2	13	1725	2655	13	2	93.000946	-
4	1	20	1	3	0	352	2694	135	33	-1	
5	1	20	1	3	1	352	2694	135	33	96.827744	carbon)
2	1	21	0	0	0	275	2788	1510	145	-1	
3	1	21	1	0	0	275	2788	1510	145	-1	
4	1	21	1	1	0	275	2788	1509	36	-1	
5	1	21	1	1	1	275	2788	61	28	96.801659	The
5	1	21	1	1	2	347	2788	91	28	96.366623	chain
5	1	21	1	1	3	449	2788	35	28	95.359985	of
5	1	21	1	1	4	494	2788	186	36	95.883057	alternating
5	1	21	1	1	5	693	2788	189	36	92.085609	phosphate
5	1	21	1	1	6	893	2795	123	29	96.114784	groups
5	1	21	1	1	7	1027	2788	63	28	96.708511	and
5	1	21	1	1	8	1102	2791	145	33	96.577438	pentose
5	1	21	1	1	9	1257	2795	115	29	96.409721	sugars
5	1	21	1	1	10	1383	2788	174	36	96.409721	produced
5	1	21	1	1	11	1569	2795	36	21	89.701385	as
5	1	21	1	1	12	1616	2788	123	28	89.701385	aresult
5	1	21	1	1	13	1749	2788	35	28	96.402657	of
4	1	21	1	2	0	278	2844	1507	36	-1	
5	1	21	1	2	1	278	2851	93	29	96.161736	many
5	1	21	1	2	2	381	2844	283	36	96.161736	phosphodiester
5	1	21	1	2	3	674	2844	110	28	95.402504	bonds
5	1	21	1	2	4	795	2844	23	28	95.077835	is
5	1	21	1	2	5	829	2844	113	28	95.341087	known
5	1	21	1	2	6	953	2851	36	21	96.208244	as
5	1	21	1	2	7	999	2844	55	28	93.270859	the
5	1	21	1	2	8	1064	2844	320	36	92.491264	sugar-phosphate
5	1	21	1	2	9	1394	2844	183	28	95.545738	backbone
5	1	21	1	2	10	1586	2844	47	33	95.545738	(of
5	1	21	1	2	11	1642	2844	55	28	96.318985	the
5	1	21	1	2	12	1709	2844	76	28	96.389610	DNA
4	1	21	1	3	0	277	2900	299	33	-1	
5	1	21	1	3	1	277	2907	35	21	43.002983	or
5	1	21	1	3	2	322	2900	72	28	43.002983	RNA
5	1	21	1	3	3	404	2900	172	33	90.421913	molecule)
2	1	22	0	0	0	201	3226	2082	82	-1	
3	1	22	1	0	0	201	3226	2082	82	-1	
4	1	22	1	1	0	201	3226	2082	82	-1	
5	1	22	1	1	1	201	3226	49	82	96.968155	4
5	1	22	1	1	2	262	3248	310	47	91.673691	SaveMyExams
5	1	22	1	1	3	705	3254	27	27	96.912048	©
5	1	22	1	1	4	746	3254	82	27	95.625290	2026
5	1	22	1	1	5	841	3254	78	27	96.425636	Save
5	1	22	1	1	6	934	3254	49	36	96.673965	My
5	1	22	1	1	7	996	3254	117	32	96.545982	Exams,
5	1	22	1	1	8	1130	3253	59	28	95.758636	Ltd.
5	1	22	1	1	9	1230	3248	21	50	56.678192	|
5	1	22	1	1	10	1264	3254	58	27	61.558693	Get
5	1	22	1	1	11	1336	3261	89	20	95.322853	more
5	1	22	1	1	12	1438	3252	62	29	95.322853	and
5	1	22	1	1	13	1515	3261	56	20	96.887154	ace
5	1	22	1	1	14	1583	3261	79	29	96.466248	your
5	1	22	1	1	15	1674	3261	110	20	94.701225	exams
5	1	22	1	1	16	1797	3256	32	25	93.049164	at
5	1	22	1	1	17	1841	3261	327	29	92.061516	savemyexams.com
5	1	22	1	1	18	2242	3254	41	27	91.366432	34
